PAO1_ID,Name,Product.Name,PA14_ID
PA3412,,hypothetical protein,PA14_19960
PA3413,,conserved hypothetical protein,PA14_19950
PA3414,,hypothetical protein,PA14_19940
PA3415,,probable dihydrolipoamide acetyltransferase,PA14_19920
PA3416,,"probable pyruvate dehydrogenase E1 component, beta chain",PA14_19910
PA3417,,"probable pyruvate dehydrogenase E1 component, alpha subunit",PA14_19900
PA3418,ldh,leucine dehydrogenase,PA14_19870
PA3419,,hypothetical protein,PA14_19860
PA3420,,probable transcriptional regulator,PA14_19850
PA3421,,conserved hypothetical protein,PA14_19830
PA3422,,hypothetical protein,PA14_19810
PA3423,,probable transcriptional regulator,PA14_19800
PA3424,,hypothetical protein,PA14_19770
PA3425,,hypothetical protein,PA14_19750
PA3426,,probable enoyl CoA-hydratase/isomerase,PA14_19740
PA3427,,probable short-chain dehydrogenases,PA14_19730
PA3428,,hypothetical protein,PA14_19720
PA3429,,probable epoxide hydrolase,PA14_19710
PA3430,,probable aldolase,PA14_19700
PA3431,,conserved hypothetical protein,PA14_19690
PA3432,,hypothetical protein,PA14_19680
PA3433,,probable transcriptional regulator,PA14_19670
PA3435,,conserved hypothetical protein,PA14_19660
PA3436,,hypothetical protein,PA14_19650
PA3437,folM,"dihydromonapterin reductase, FolM",PA14_19640
PA3438,folE1,GTP cyclohydrolase I precursor,PA14_19630
PA3439,folX,"d-erythro-7,8-dihydroneopterin triphosphate epimerase",PA14_19620
PA3440,,conserved hypothetical protein,PA14_19610
PA3441,,probable molybdopterin-binding protein,PA14_19590
PA3442,,probable ATP-binding component of ABC transporter,PA14_19580
PA3443,,probable permease of ABC transporter,PA14_19570
PA3444,,conserved hypothetical protein,PA14_19560
PA3445,,conserved hypothetical protein,PA14_19540
PA3446,,conserved hypothetical protein,PA14_19530
PA3447,,probable ATP-binding component of ABC transporter,PA14_19520
PA3448,,probable permease of ABC transporter,PA14_19510
PA3449,,conserved hypothetical protein,PA14_19500
PA3450,lsfA,1-Cys peroxiredoxin LsfA,PA14_19490
PA3451,,hypothetical protein,PA14_19480
PA3452,mqoA,malate:quinone oxidoreductase,PA14_19470
PA3453,,conserved hypothetical protein,PA14_19450
PA3454,,probable acyl-CoA thiolase,PA14_19430
PA3455,,conserved hypothetical protein,PA14_19410
PA3456,,hypothetical protein,PA14_19400
PA3457,,hypothetical protein,PA14_19390
PA3458,,probable transcriptional regulator,PA14_19380
PA3459,,probable glutamine amidotransferase,PA14_19370
PA3460,,probable acetyltransferase,PA14_19360
PA3461,,conserved hypothetical protein,PA14_19350
PA3462,,probable sensor/response regulator hybrid,PA14_19340
PA3463,,conserved hypothetical protein,PA14_19330
PA3464,,hypothetical protein,PA14_19320
PA3465,,conserved hypothetical protein,PA14_19310
PA3466,,probable ATP-dependent RNA helicase,PA14_19290
PA3467,,probable major facilitator superfamily (MFS) transporter,PA14_19270
PA3468,,conserved hypothetical protein,PA14_19230
PA3469,,conserved hypothetical protein,PA14_19210
PA3470,,hypothetical protein,PA14_19205
PA3471,,probable malic enzyme,PA14_19190
PA3472,,hypothetical protein,PA14_19170
PA3473,,hypothetical protein,PA14_19160
PA3474,,conserved hypothetical protein,PA14_19150
PA3475,pheC,cyclohexadienyl dehydratase precursor,PA14_19140
PA3476,rhlI,autoinducer synthesis protein RhlI,PA14_19130
PA3477,rhlR,transcriptional regulator RhlR,PA14_19120
PA3478,rhlB,rhamnosyltransferase chain B,PA14_19110
PA3479,rhlA,rhamnosyltransferase chain A,PA14_19100
PA3480,,probable deoxycytidine triphosphate deaminase,PA14_19090
PA3481,,conserved hypothetical protein,PA14_19065
PA3482,metG,methionyl-tRNA synthetase,PA14_19050
PA3483,,hypothetical protein,PA14_19030
PA3484,tse3,Tse3,PA14_19020
PA3485,tsi3,Tsi3,PA14_19010
PA3486,vgrG4b,VgrG4b,PA14_18985
PA3487,tle5,Tle5,PA14_18970
PA3488,tli5,Tli5,PA14_18960
PA3489,,conserved hypothetical protein,PA14_18950
PA3490,,probable ferredoxin,PA14_18930
PA3491,,probable ferredoxin,PA14_18920
PA3492,,conserved hypothetical protein,PA14_18910
PA3493,,conserved hypothetical protein,PA14_18900
PA3494,,conserved hypothetical protein,PA14_18890
PA3495,nth,endonuclease III,PA14_18880
PA3496,,hypothetical protein,PA14_18870
PA3497,,hypothetical protein,
PA3498,,probable oxidoreductase,
PA3499,,hypothetical protein,
PA3500,,conserved hypothetical protein,
PA3501,,hypothetical protein,
PA3502,,hypothetical protein,
PA3503,,hypothetical protein,
PA3504,,probable aldehyde dehydrogenase,
PA3505,,hypothetical protein,
PA3506,,probable decarboxylase,
PA3507,,probable short-chain dehydrogenase,PA14_10840
PA3508,,probable transcriptional regulator,
PA3509,,probable hydrolase,
PA3510,,hypothetical protein,
PA3511,,probable short-chain dehydrogenase,
PA3512,,probable permease of ABC transporter,
PA3513,,hypothetical protein,
PA3514,,probable ATP-binding component of ABC transporter,
PA3515,,hypothetical protein,PA14_18860
PA3516,,probable lyase,PA14_18850
PA3517,,probable lyase,PA14_18830
PA3518,,hypothetical protein,PA14_18820
PA3519,,hypothetical protein,PA14_18810
PA3520,,hypothetical protein,PA14_18800
PA3521,opmE,OpmE,PA14_18790
PA3522,mexQ,MexQ,PA14_18780
PA3523,mexP,MexP,PA14_18760
PA3524,gloA1,lactoylglutathione lyase,PA14_18750
PA3525,argG,argininosuccinate synthase,PA14_18740
PA3526,motY,MotY,PA14_18720
PA3527,pyrC,dihydroorotase,PA14_18710
PA3528,rnt,ribonuclease T,PA14_18700
PA3529,,alkylhydroperoxide reductase C,PA14_18690
PA3530,bfd,bacterioferritin-associated ferredoxin Bfd,PA14_18680
PA3531,bfrB,bacterioferritin,PA14_18670
PA3532,,hypothetical protein,PA14_18660
PA3533,grxD,GrxD,PA14_18650
PA3534,,probable oxidoreductase,PA14_18640
PA3535,,probable serine protease,PA14_18630
PA3536,,hypothetical protein,PA14_18620
PA3537,argF,"ornithine carbamoyltransferase, anabolic",PA14_18610
PA3538,,probable ATP-binding component of ABC transporter,PA14_18600
PA3539,,conserved hypothetical protein,PA14_18590
PA3540,algD,GDP-mannose 6-dehydrogenase AlgD,PA14_18580
PA3541,alg8,alginate biosynthesis protein Alg8,PA14_18565
PA3542,alg44,alginate biosynthesis protein Alg44,PA14_18550
PA3543,algK,alginate biosynthetic protein AlgK precursor,PA14_18520
PA3544,algE,Alginate production outer membrane protein AlgE precursor,PA14_18510
PA3545,algG,alginate-c5-mannuronan-epimerase AlgG,PA14_18500
PA3546,algX,alginate biosynthesis protein AlgX,PA14_18480
PA3547,algL,poly(beta-d-mannuronate) lyase precursor AlgL,PA14_18470
PA3548,algI,alginate o-acetyltransferase AlgI,PA14_18450
PA3549,algJ,alginate o-acetyltransferase AlgJ,PA14_18430
PA3550,algF,alginate o-acetyltransferase AlgF,PA14_18410
PA3551,algA,phosphomannose isomerase / guanosine 5'-diphospho-D-mannose pyrophosphorylase,PA14_18380
PA3552,arnB,ArnB,PA14_18370
PA3553,arnC,ArnC,PA14_18360
PA3554,arnA,ArnA,PA14_18350
PA3555,arnD,ArnD,PA14_18340
PA3556,arnT,inner membrane L-Ara4N transferase ArnT,PA14_18330
PA3557,arnE,ArnE,PA14_18320
PA3558,arnF,ArnF,PA14_18310
PA3559,,probable nucleotide sugar dehydrogenase,PA14_18300
PA3560,fruA,"phosphotransferase system transporter fructose-specific IIBC component, FruA",PA14_18275
PA3561,fruK,1-phosphofructokinase,PA14_18260
PA3562,fruI,"phosphotransferase system transporter enzyme I, FruI",PA14_18250
PA3563,fruR,fructose transport system repressor FruR,PA14_18230
PA3564,,conserved hypothetical protein,PA14_18210
PA3565,,probable transcriptional regulator,PA14_18200
PA3566,,conserved hypothetical protein,PA14_18180
PA3567,,probable oxidoreductase,PA14_18160
PA3568,,probable acetyl-coa synthetase,PA14_18150
PA3569,mmsB,3-hydroxyisobutyrate dehydrogenase,PA14_18140
PA3570,mmsA,methylmalonate-semialdehyde dehydrogenase,PA14_18120
PA3571,mmsR,transcriptional regulator MmsR,PA14_18110
PA3572,,hypothetical protein,PA14_18100
PA3573,,probable major facilitator superfamily (MFS) transporter,PA14_18090
PA3574,nalD,NalD,PA14_18080
PA3575,,hypothetical protein,PA14_18060
PA3576,,hypothetical protein,PA14_18050
PA3577,,hypothetical protein,PA14_18040
PA3578,,conserved hypothetical protein,PA14_18020
PA3579,,probable carbohydrate kinase,PA14_18010
PA3580,,conserved hypothetical protein,PA14_17990
PA3581,glpF,glycerol uptake facilitator protein,PA14_17980
PA3582,glpK,glycerol kinase,PA14_17960
PA3583,glpR,glycerol-3-phosphate regulon repressor,PA14_17940
PA3584,glpD,glycerol-3-phosphate dehydrogenase,PA14_17930
PA3585,glpM,membrane protein GlpM,PA14_17920
PA3586,,probable hydrolase,PA14_17910
PA3587,metR,transcriptional regulator MetR,PA14_17900
PA3588,,probable porin,PA14_17890
PA3589,,probable acyl-CoA thiolase,PA14_17880
PA3590,,probable hydroxyacyl-CoA dehydrogenase,PA14_17860
PA3591,,probable enoyl-CoA hydratase/isomerase,PA14_17850
PA3592,,conserved hypothetical protein,PA14_17820
PA3593,,probable acyl-CoA dehydrogenase,PA14_17810
PA3594,,probable transcriptional regulator,PA14_17790
PA3595,,probable major facilitator superfamily (MFS) transporter,PA14_17780
PA3596,,probable methylated-DNA--protein-cysteine methyltransferase,PA14_17760
PA3597,,probable amino acid permease,PA14_17740
PA3598,,conserved hypothetical protein,PA14_17730
PA3599,,probable transcriptional regulator,PA14_17720
PA3600,,conserved hypothetical protein,PA14_17710
PA3601,,conserved hypothetical protein,PA14_17700
PA3602,,conserved hypothetical protein,PA14_17690
PA3603,dgkA,diacylglycerol kinase,PA14_17675
PA3604,erdR,response regulator ErdR,PA14_17670
PA3605,,hypothetical protein,PA14_17660
PA3606,,conserved hypothetical protein,PA14_17650
PA3607,potA,polyamine transport protein PotA,PA14_17640
PA3608,potB,polyamine transport protein PotB,PA14_17630
PA3609,potC,polyamine transport protein PotC,PA14_17620
PA3610,potD,polyamine transport protein PotD,PA14_17610
PA3611,,hypothetical protein,PA14_17600
PA3612,,conserved hypothetical protein,PA14_17590
PA3613,,hypothetical protein,PA14_17580
PA3614,,hypothetical protein,PA14_17570
PA3615,,hypothetical protein,PA14_17550
PA3616,,conserved hypothetical protein,PA14_17540
PA3617,recA,RecA protein,PA14_17530
PA3618,,conserved hypothetical protein,PA14_17520
PA3619,,hypothetical protein,PA14_17510
PA3620,mutS,DNA mismatch repair protein MutS,PA14_17500
PA3621,fdxA,ferredoxin I,PA14_17490
PA3622,rpoS,sigma factor RpoS,PA14_17480
PA3623,,conserved hypothetical protein,PA14_17470
PA3624,pcm,L-isoaspartate protein carboxylmethyltransferase type II,PA14_17460
PA3625,surE,survival protein SurE,PA14_17450
PA3626,,conserved hypothetical protein,PA14_17440
PA3627,ygbB,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PA14_17420
PA3628,,putative esterase,PA14_17410
PA3629,adhC,alcohol dehydrogenase class III,PA14_17400
PA3630,gfnR,glutathione-dependent formaldehyde neutralization regulator GfnR,PA14_17380
PA3631,,conserved hypothetical protein,PA14_17370
PA3632,,conserved hypothetical protein,PA14_17350
PA3633,ygbP,4-diphosphocytidyl-2-C-methylerythritol synthase,PA14_17340
PA3634,,conserved hypothetical protein,PA14_17330
PA3635,eno,enolase,PA14_17320
PA3636,kdsA,2-dehydro-3-deoxyphosphooctonate aldolase,PA14_17310
PA3637,pyrG,CTP synthase,PA14_17290
PA3638,,conserved hypothetical protein,PA14_17280
PA3639,accA,acetyl-coenzyme A carboxylase carboxyl transferase (alpha subunit),PA14_17270
PA3640,dnaE,"DNA polymerase III, alpha chain",PA14_17260
PA3641,,probable amino acid permease,PA14_17250
PA3642,rnhB,ribonuclease HII,PA14_17230
PA3643,lpxB,lipid A-disaccharide synthase,PA14_17220
PA3644,lpxA,UDP-N-acetylglucosamine acyltransferase,PA14_17210
PA3645,fabZ,(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase,PA14_17190
PA3646,lpxD,UDP-3-O-[3-hydroxylauroyl] glucosamine N-acyltransferase,PA14_17180
PA3647,,probable outer membrane protein precursor,PA14_17170
PA3648,opr86,outer membrane protein Opr86,PA14_17150
PA3649,mucP,MucP,PA14_17140
PA3650,dxr,1-deoxy-d-xylulose 5-phosphate reductoisomerase,PA14_17130
PA3651,cdsA,phosphatidate cytidylyltransferase,PA14_17120
PA3652,uppS,undecaprenyl pyrophosphate synthetase,PA14_17110
PA3653,frr,ribosome recycling factor,PA14_17100
PA3654,pyrH,uridylate kinase,PA14_17080
PA3655,tsf,elongation factor Ts,PA14_17070
PA3656,rpsB,30S ribosomal protein S2,PA14_17060
PA3657,map,methionine aminopeptidase,PA14_17050
PA3658,glnD,protein-PII uridylyltransferase,PA14_17040
PA3659,,probable aminotransferase,PA14_17030
PA3660,,probable sodium/hydrogen antiporter,PA14_17010
PA3661,,hypothetical protein,PA14_17000
PA3662,,hypothetical protein,PA14_16990
PA3663,,hypothetical protein,PA14_16980
PA3664,,conserved hypothetical protein,PA14_16970
PA3665,,hypothetical protein,PA14_16960
PA3666,dapD,tetrahydrodipicolinate succinylase,PA14_16950
PA3667,,probable pyridoxal-phosphate dependent enzyme,PA14_16930
PA3668,,conserved hypothetical protein,PA14_16920
PA3669,,hypothetical protein,PA14_16910
PA3670,,hypothetical protein,PA14_16890
PA3671,,probable permease of ABC transporter,PA14_16880
PA3672,,probable ATP-binding component of ABC transporter,PA14_16870
PA3673,plsB,glycerol-3-phosphate acyltransferase,PA14_16860
PA3674,,hypothetical protein,PA14_16840
PA3675,,hypothetical protein,PA14_16830
PA3676,mexK,MexK,PA14_16820
PA3677,mexJ,MexJ,PA14_16800
PA3678,mexL,MexL,PA14_16790
PA3679,,hypothetical protein,PA14_16780
PA3680,,conserved hypothetical protein,PA14_16770
PA3681,,hypothetical protein,PA14_16750
PA3682,,hypothetical protein,PA14_16740
PA3683,,conserved hypothetical protein,PA14_16730
PA3684,,hypothetical protein,PA14_16720
PA3685,yeaZ,YeaZ,PA14_16710
PA3686,adk,adenylate kinase,PA14_16700
PA3687,ppc,phosphoenolpyruvate carboxylase,PA14_16690
PA3688,,hypothetical protein,PA14_16680
PA3689,,probable transcriptional regulator,PA14_16670
PA3690,,probable metal-transporting P-type ATPase,PA14_16660
PA3691,,hypothetical protein,PA14_16640
PA3692,lptF,"Lipotoxon F, LptF",PA14_16630
PA3693,,conserved hypothetical protein,PA14_16620
PA3694,,hypothetical protein,PA14_16610
PA3695,,hypothetical protein,PA14_16600
PA3696,,conserved hypothetical protein,PA14_16590
PA3697,,hypothetical protein,PA14_16580
PA3698,,hypothetical protein,PA14_16560
PA3699,,probable transcriptional regulator,PA14_16550
PA3700,lysS,lysyl-tRNA synthetase,PA14_16530
PA3701,peptide chain release factor 2(prfB),,
PA3702,wspR,WspR,PA14_16500
PA3703,wspF,probable methylesterase,PA14_16480
PA3704,wspE,probable chemotaxis sensor/effector fusion protein,PA14_16470
PA3705,wspD,hypothetical protein,PA14_16460
PA3706,wspC,probable protein methyltransferase,PA14_16450
PA3707,wspB,hypothetical protein,PA14_16440
PA3708,wspA,probable chemotaxis transducer,PA14_16430
PA3709,,probable major facilitator superfamily (MFS) transporter,PA14_16410
PA3710,,probable GMC-type oxidoreductase,PA14_16390
PA3711,,probable transcriptional regulator,PA14_16380
PA3712,,hypothetical protein,PA14_16370
PA3713,spdH,"spermidine dehydrogenase, SpdH",PA14_16360
PA3714,,probable two-component response regulator,PA14_16350
PA3715,,hypothetical protein,PA14_16340
PA3716,,hypothetical protein,PA14_16330
PA3717,,"probable peptidyl-prolyl cis-trans isomerase, FkbP-type",PA14_16320
PA3718,,probable major facilitator superfamily (MFS) transporter,PA14_16310
PA3719,armR,"antirepressor for MexR, ArmR",PA14_16300
PA3720,,hypothetical protein,PA14_16290
PA3721,nalC,NalC,PA14_16280
PA3722,,hypothetical protein,PA14_16270
PA3723,,probable FMN oxidoreductase,PA14_16260
PA3724,lasB,elastase LasB,PA14_16250
PA3725,recJ,single-stranded-DNA-specific exonuclease RecJ,PA14_16220
PA3726,,conserved hypothetical protein,PA14_16210
PA3727,,hypothetical protein,PA14_16200
PA3728,,hypothetical protein,PA14_16190
PA3729,,conserved hypothetical protein,PA14_16180
PA3730,,hypothetical protein,PA14_16160
PA3731,,conserved hypothetical protein,PA14_16150
PA3732,,Uncharacterized protein,PA14_16140
PA3733,,hypothetical protein,PA14_16130
PA3734,,hypothetical protein,PA14_16100
PA3735,thrC,threonine synthase,PA14_16090
PA3736,hom,homoserine dehydrogenase,PA14_16070
PA3737,dsbC,thiol:disulfide interchange protein DsbC,PA14_16050
PA3738,xerD,integrase/recombinase XerD,PA14_16040
PA3739,,probable sodium/hydrogen antiporter,PA14_16030
PA3740,,hypothetical protein,PA14_16020
PA3741,,hypothetical protein,PA14_16010
PA3742,rplS,50S ribosomal protein L19,PA14_16000
PA3743,trmD,tRNA (guanine-N1)-methyltransferase,PA14_15990
PA3744,rimM,16S rRNA processing protein,PA14_15980
PA3745,rpsP,30S ribosomal protein S16,PA14_15970
PA3746,ffh,signal recognition particle protein Ffh,PA14_15960
PA3747,,conserved hypothetical protein,PA14_15940
PA3748,,conserved hypothetical protein,PA14_15930
PA3749,,probable major facilitator superfamily (MFS) transporter,PA14_15920
PA3750,,hypothetical protein,PA14_15910
PA3751,purT,phosphoribosylglycinamide formyltransferase 2,PA14_15890
PA3752,,hypothetical protein,PA14_15880
PA3753,,conserved hypothetical protein,PA14_15870
PA3754,,hypothetical protein,PA14_15860
PA3755,,conserved hypothetical protein,PA14_15850
PA3756,,hypothetical protein,PA14_15840
PA3757,nagR,Transcriptional regulator of N-Acetylglucosamine catabolism operon,PA14_15830
PA3758,,probable N-acetylglucosamine-6-phosphate deacetylase,PA14_15820
PA3759,,probable aminotransferase,PA14_15810
PA3760,,N-Acetyl-D-Glucosamine phosphotransferase system transporter,PA14_15790
PA3761,nagE,N-Acetyl-D-Glucosamine phosphotransferase system transporter,PA14_15780
PA3762,,hypothetical protein,PA14_15770
PA3763,purL,phosphoribosylformylglycinamidine synthase,PA14_15740
PA3764,,conserved hypothetical protein,PA14_15720
PA3765,,hypothetical protein,PA14_15710
PA3766,,probable aromatic amino acid transporter,PA14_15700
PA3767,,conserved hypothetical protein,PA14_15680
PA3768,,probable metallo-oxidoreductase,PA14_15670
PA3769,guaA,GMP synthase,PA14_15340
PA3770,guaB,inosine-5'-monophosphate dehydrogenase,PA14_15310
PA3771,,probable transcriptional regulator,PA14_15290
