"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-9603","PA14_38680-PA14_38690-ppiC1-PA14_38710-PA14_38720","PA14_38700",3451794,3452072,1,"ppiC1","DOOR",18988623
"operon-9603","PA14_38680-PA14_38690-ppiC1-PA14_38710-PA14_38720","PA14_38710",3452091,3452447,1,"","DOOR",18988623
"operon-9603","PA14_38680-PA14_38690-ppiC1-PA14_38710-PA14_38720","PA14_38720",3452444,3453007,1,"","DOOR",18988623
"operon-9604","PA14_38750-PA14_38740","PA14_38740",3454285,3456069,-1,"","DOOR",18988623
"operon-9604","PA14_38750-PA14_38740","PA14_38750",3456053,3457216,-1,"","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38770",3457302,3459128,-1,"","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38780",3459133,3460278,-1,"pqqE","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38790",3460250,3460528,-1,"pqqD","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38800",3460525,3461277,-1,"pqqC","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38820",3461287,3462201,-1,"pqqB","DOOR",18988623
"operon-9605","pqqA-pqqB-pqqC-pqqD-pqqE-PA14_38770","PA14_38825",3462254,3462325,-1,"pqqA","DOOR",18988623
"operon-9606","exaB-PA14_38840","PA14_38840",3462683,3464203,-1,"","DOOR",18988623
"operon-9606","exaB-PA14_38840","PA14_38850",3464290,3464727,-1,"exaB","DOOR",18988623
"operon-9607","exaA-PA14_38880","PA14_38860",3465040,3466911,1,"exaA","DOOR",18988623
"operon-9607","exaA-PA14_38880","PA14_38880",3466965,3467612,1,"","DOOR",18988623
"operon-9608","PA14_38920-PA14_38910-PA14_38900","PA14_38900",3467639,3468316,-1,"","DOOR",18988623
"operon-9608","PA14_38920-PA14_38910-PA14_38900","PA14_38910",3468329,3468979,-1,"","DOOR",18988623
"operon-9608","PA14_38920-PA14_38910-PA14_38900","PA14_38920",3468988,3469164,-1,"","DOOR",18988623
"operon-9609","PA14_38930-PA14_38950","PA14_38930",3469644,3470309,1,"","DOOR",18988623
"operon-9609","PA14_38930-PA14_38950","PA14_38950",3470319,3471182,1,"","DOOR",18988623
"operon-9610","PA14_38990-PA14_38970","PA14_38970",3471184,3473829,-1,"","DOOR",18988623
"operon-9610","PA14_38990-PA14_38970","PA14_38990",3473759,3474922,-1,"","DOOR",18988623
"operon-9611","PA14_39080-PA14_39070","PA14_39070",3482981,3483373,-1,"","DOOR",18988623
"operon-9611","PA14_39080-PA14_39070","PA14_39080",3483420,3483653,-1,"","DOOR",18988623
"operon-9612","PA14_39200-PA14_39210","PA14_39200",3491319,3491894,1,"","DOOR",18988623
"operon-9612","PA14_39200-PA14_39210","PA14_39210",3491891,3492418,1,"","DOOR",18988623
"operon-9613","PA14_39220-PA14_39230-PA14_39240-PA14_39250-PA14_39260","PA14_39220",3492721,3493212,1,"","DOOR",18988623
"operon-9613","PA14_39220-PA14_39230-PA14_39240-PA14_39250-PA14_39260","PA14_39230",3493209,3493778,1,"","DOOR",18988623
"operon-9613","PA14_39220-PA14_39230-PA14_39240-PA14_39250-PA14_39260","PA14_39240",3493835,3494857,1,"","DOOR",18988623
"operon-9613","PA14_39220-PA14_39230-PA14_39240-PA14_39250-PA14_39260","PA14_39250",3494919,3495599,1,"","DOOR",18988623
"operon-9613","PA14_39220-PA14_39230-PA14_39240-PA14_39250-PA14_39260","PA14_39260",3495613,3496365,1,"","DOOR",18988623
"operon-9614","rbsB-rbsA-rbsC-rbsR-rbsK","PA14_39280",3497825,3498751,-1,"rbsK","DOOR",18988623
"operon-9614","rbsB-rbsA-rbsC-rbsR-rbsK","PA14_39300",3498805,3499818,-1,"rbsR","DOOR",18988623
"operon-9614","rbsB-rbsA-rbsC-rbsR-rbsK","PA14_39320",3499822,3500820,-1,"rbsC","DOOR",18988623
"operon-9614","rbsB-rbsA-rbsC-rbsR-rbsK","PA14_39330",3500844,3502376,-1,"rbsA","DOOR",18988623
"operon-9614","rbsB-rbsA-rbsC-rbsR-rbsK","PA14_39350",3502398,3503357,-1,"rbsB","DOOR",18988623
"operon-9615","PA14_39540-PA14_39530-PA14_39520","PA14_39520",3517005,3519209,-1,"","DOOR",18988623
"operon-9615","PA14_39540-PA14_39530-PA14_39520","PA14_39530",3519206,3520195,-1,"","DOOR",18988623
"operon-9615","PA14_39540-PA14_39530-PA14_39520","PA14_39540",3520192,3520704,-1,"","DOOR",18988623
"operon-9616","PA14_39570-rimJ","PA14_39570",3522478,3522774,1,"","DOOR",18988623
"operon-9616","PA14_39570-rimJ","PA14_39580",3522821,3523390,1,"rimJ","DOOR",18988623
"operon-9617","PA14_39650-cobN-PA14_39630-PA14_39620","PA14_39620",3528236,3528562,-1,"","DOOR",18988623
"operon-9617","PA14_39650-cobN-PA14_39630-PA14_39620","PA14_39630",3528562,3529038,-1,"","DOOR",18988623
"operon-9617","PA14_39650-cobN-PA14_39630-PA14_39620","PA14_39640",3529035,3532880,-1,"cobN","DOOR",18988623
"operon-9617","PA14_39650-cobN-PA14_39630-PA14_39620","PA14_39650",3532880,3534841,-1,"","DOOR",18988623
"operon-9618","PA14_39690-PA14_39700-PA14_39710","PA14_39690",3535976,3538003,1,"","DOOR",18988623
"operon-9618","PA14_39690-PA14_39700-PA14_39710","PA14_39700",3538047,3538193,1,"","DOOR",18988623
"operon-9618","PA14_39690-PA14_39700-PA14_39710","PA14_39710",3538190,3538888,1,"","DOOR",18988623
"operon-9619","PA14_39720-PA14_39730-PA14_39750-PA14_39770","PA14_39720",3539082,3540482,1,"","DOOR",18988623
"operon-9619","PA14_39720-PA14_39730-PA14_39750-PA14_39770","PA14_39730",3540495,3540842,1,"","DOOR",18988623
"operon-9619","PA14_39720-PA14_39730-PA14_39750-PA14_39770","PA14_39750",3540887,3542119,1,"","DOOR",18988623
"operon-9619","PA14_39720-PA14_39730-PA14_39750-PA14_39770","PA14_39770",3542183,3543730,1,"","DOOR",18988623
"operon-9620","PA14_39800-PA14_39810","PA14_39800",3546403,3546909,1,"","DOOR",18988623
"operon-9620","PA14_39800-PA14_39810","PA14_39810",3546906,3547856,1,"","DOOR",18988623
"operon-9621","PA14_39820-PA14_39830","PA14_39820",3548064,3550478,1,"","DOOR",18988623
"operon-9621","PA14_39820-PA14_39830","PA14_39830",3550519,3551670,1,"","DOOR",18988623
"operon-9622","PA14_39850-PA14_39860-PA14_39870","PA14_39850",3551857,3553068,1,"","DOOR",18988623
"operon-9622","PA14_39850-PA14_39860-PA14_39870","PA14_39860",3553065,3554705,1,"","DOOR",18988623
"operon-9622","PA14_39850-PA14_39860-PA14_39870","PA14_39870",3554748,3555284,1,"","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39880",3555459,3556106,-1,"phzG2","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39890",3556129,3556965,-1,"phzF2","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39910",3556979,3558862,-1,"phzE2","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39925",3558859,3559482,-1,"phzD2","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39945",3559479,3560696,-1,"phzC2","DOOR",18988623
"operon-9623","phzB2-phzC2-phzD2-phzE2-phzF2-phzG2","PA14_39960",3560720,3561208,-1,"phzB2","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_39990",3563689,3564456,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40010",3564462,3565631,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40020",3565650,3566924,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40030",3566872,3567564,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40040",3567590,3570019,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40050",3570016,3570753,1,"","DOOR",18988623
"operon-9624","PA14_39990-PA14_40010-PA14_40020-PA14_40030-PA14_40040-PA14_40050-PA14_40060","PA14_40060",3570750,3571139,1,"","DOOR",18988623
"operon-9625","PA14_40100-PA14_40110","PA14_40100",3573078,3574487,1,"","DOOR",18988623
"operon-9625","PA14_40100-PA14_40110","PA14_40110",3574471,3575139,1,"","DOOR",18988623
"operon-9626","PA14_40130-polB","PA14_40120",3575143,3577506,-1,"polB","DOOR",18988623
"operon-9626","PA14_40130-polB","PA14_40130",3577575,3578108,-1,"","DOOR",18988623
"operon-9627","PA14_40170-PA14_40160","PA14_40160",3578742,3579140,-1,"","DOOR",18988623
"operon-9627","PA14_40170-PA14_40160","PA14_40170",3579153,3579476,-1,"","DOOR",18988623
"operon-9628","PA14_40180-PA14_40200","PA14_40180",3579807,3580268,1,"","DOOR",18988623
"operon-9628","PA14_40180-PA14_40200","PA14_40200",3580273,3582468,1,"","DOOR",18988623
"operon-9629","PA14_40260-PA14_40250-PA14_40240-PA14_40230","PA14_40230",3583955,3585142,-1,"","DOOR",18988623
"operon-9629","PA14_40260-PA14_40250-PA14_40240-PA14_40230","PA14_40240",3585132,3587303,-1,"","DOOR",18988623
"operon-9629","PA14_40260-PA14_40250-PA14_40240-PA14_40230","PA14_40250",3587293,3588570,-1,"","DOOR",18988623
"operon-9629","PA14_40260-PA14_40250-PA14_40240-PA14_40230","PA14_40260",3588570,3595940,-1,"","DOOR",18988623
"operon-9630","PA14_40270-PA14_40280","PA14_40270",3597214,3598236,1,"","DOOR",18988623
"operon-9630","PA14_40270-PA14_40280","PA14_40280",3598297,3599088,1,"","DOOR",18988623
"operon-9631","PA14_40330-xqhA","PA14_40320",3601871,3604201,-1,"xqhA","DOOR",18988623
"operon-9631","PA14_40330-xqhA","PA14_40330",3604188,3604715,-1,"","DOOR",18988623
"operon-9632","PA14_40370-PA14_40350","PA14_40350",3605156,3607432,-1,"","DOOR",18988623
"operon-9632","PA14_40370-PA14_40350","PA14_40370",3607425,3609101,-1,"","DOOR",18988623
"operon-9634","PA14_40440-str","PA14_40440",3613477,3614364,1,"","DOOR",18988623
"operon-9634","PA14_40440-str","PA14_40450",3614373,3615194,1,"str","DOOR",18988623
"operon-9635","ccoN-2-PA14_40520","PA14_40510",3618097,3619539,1,"ccoN-2","DOOR",18988623
"operon-9635","ccoN-2-PA14_40520","PA14_40520",3619542,3619763,1,"","DOOR",18988623
"operon-9636","PA14_40600-PA14_40610-PA14_40620","PA14_40600",3623926,3624930,1,"","DOOR",18988623
"operon-9636","PA14_40600-PA14_40610-PA14_40620","PA14_40610",3624953,3625195,1,"","DOOR",18988623
"operon-9636","PA14_40600-PA14_40610-PA14_40620","PA14_40620",3625200,3626369,1,"","DOOR",18988623
"operon-9637","PA14_40650-PA14_40660","PA14_40650",3629785,3630303,1,"","DOOR",18988623
"operon-9637","PA14_40650-PA14_40660","PA14_40660",3630345,3630809,1,"","DOOR",18988623
"operon-9638","metH-PA14_40690","PA14_40670",3631084,3634788,1,"metH","DOOR",18988623
"operon-9638","metH-PA14_40690","PA14_40690",3634803,3635165,1,"","DOOR",18988623
"operon-9639","PA14_40710-PA14_40700","PA14_40700",3635217,3635714,-1,"","DOOR",18988623
"operon-9639","PA14_40710-PA14_40700","PA14_40710",3635728,3636090,-1,"","DOOR",18988623
"operon-9640","PA14_40730-PA14_40740","PA14_40730",3636128,3637168,1,"","DOOR",18988623
"operon-9640","PA14_40730-PA14_40740","PA14_40740",3637233,3637460,1,"","DOOR",18988623
"operon-9641","cysI-PA14_40780","PA14_40770",3637871,3639529,1,"cysI","DOOR",18988623
"operon-9641","cysI-PA14_40780","PA14_40780",3639513,3640010,1,"","DOOR",18988623
"operon-9642","PA14_40840-PA14_40830","PA14_40830",3642173,3643165,-1,"","DOOR",18988623
"operon-9642","PA14_40840-PA14_40830","PA14_40840",3643224,3644249,-1,"","DOOR",18988623
"operon-9643","PA14_40850-PA14_40860","PA14_40850",3644484,3645194,1,"","DOOR",18988623
"operon-9643","PA14_40850-PA14_40860","PA14_40860",3645255,3645569,1,"","DOOR",18988623
"operon-9644","PA14_40880-PA14_40890","PA14_40880",3645827,3646897,1,"","DOOR",18988623
"operon-9644","PA14_40880-PA14_40890","PA14_40890",3646922,3647689,1,"","DOOR",18988623
"operon-9645","PA14_40960-nudC","PA14_40950",3651137,3651973,-1,"nudC","DOOR",18988623
"operon-9645","PA14_40960-nudC","PA14_40960",3651973,3653661,-1,"","DOOR",18988623
"operon-9646","PA14_41020-PA14_41010","PA14_41010",3656223,3657578,-1,"","DOOR",18988623
"operon-9646","PA14_41020-PA14_41010","PA14_41020",3657602,3659857,-1,"","DOOR",18988623
"operon-9647","PA14_41070-rnhA-dnaQ","PA14_41050",3660468,3661208,-1,"dnaQ","DOOR",18988623
"operon-9647","PA14_41070-rnhA-dnaQ","PA14_41060",3661273,3661719,-1,"rnhA","DOOR",18988623
"operon-9647","PA14_41070-rnhA-dnaQ","PA14_41070",3661722,3662483,-1,"","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41110",3665234,3667063,1,"nppA1","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41130",3667060,3668907,1,"nppA2","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41140",3668914,3669996,1,"nppB","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41150",3670001,3671020,1,"nppC","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41160",3671022,3672632,1,"nppD","DOOR",18988623
"operon-9648","PA14_41110-PA14_41130-PA14_41140-PA14_41150-PA14_41160-fabI","PA14_41170",3672654,3673451,1,"fabI","DOOR",18988623
"operon-9649","hupB-PA14_41200","PA14_41200",3675521,3675594,-1,"","DOOR",18988623
"operon-9649","hupB-PA14_41200","PA14_41210",3675646,3675918,-1,"hupB","DOOR",18988623
"operon-9650","tig-clpP","PA14_41240",3679967,3680608,-1,"clpP","DOOR",18988623
"operon-9650","tig-clpP","PA14_41250",3680702,3682012,-1,"tig","DOOR",18988623
"operon-9651","PA14_41260-PA14_41270","PA14_41260",3682244,3682951,1,"","DOOR",18988623
"operon-9651","PA14_41260-PA14_41270","PA14_41270",3682952,3684238,1,"","DOOR",18988623
"operon-9652","PA14_41280-PA14_41290","PA14_41280",3684343,3686175,1,"","DOOR",18988623
"operon-9652","PA14_41280-PA14_41290","PA14_41290",3686172,3686288,1,"","DOOR",18988623
"operon-9653","PA14_41340-PA14_41330-PA14_41320","PA14_41320",3687017,3687098,-1,"","DOOR",18988623
"operon-9653","PA14_41340-PA14_41330-PA14_41320","PA14_41330",3687156,3687228,-1,"","DOOR",18988623
"operon-9653","PA14_41340-PA14_41330-PA14_41320","PA14_41340",3687283,3687356,-1,"","DOOR",18988623
"operon-9654","glnS-cysS","PA14_41360",3688547,3689929,-1,"cysS","DOOR",18988623
"operon-9654","glnS-cysS","PA14_41380",3689939,3691609,-1,"glnS","DOOR",18988623
"operon-9655","ppiB-PA14_41400","PA14_41390",3691732,3692229,1,"ppiB","DOOR",18988623
"operon-9655","ppiB-PA14_41400","PA14_41400",3692234,3692956,1,"","DOOR",18988623
"operon-9656","nasS-nasT","PA14_41480",3699817,3701025,1,"nasS","DOOR",18988623
"operon-9656","nasS-nasT","PA14_41490",3701042,3701620,1,"nasT","DOOR",18988623
"operon-9657","nasA-PA14_41520","PA14_41510",3702898,3704109,1,"nasA","DOOR",18988623
"operon-9657","nasA-PA14_41520","PA14_41520",3704178,3705779,1,"","DOOR",18988623
"operon-9658","nirB-nirD-PA14_41560-cobA","PA14_41530",3706047,3708497,1,"nirB","DOOR",18988623
"operon-9658","nirB-nirD-PA14_41560-cobA","PA14_41540",3708550,3708876,1,"nirD","DOOR",18988623
"operon-9658","nirB-nirD-PA14_41560-cobA","PA14_41560",3708903,3711629,1,"","DOOR",18988623
"operon-9658","nirB-nirD-PA14_41560-cobA","PA14_41563",3711641,3712378,1,"cobA","DOOR",18988623
"operon-9659","PA14_41630-PA14_41610-PA14_41590","PA14_41590",3714270,3715094,-1,"","DOOR",18988623
"operon-9659","PA14_41630-PA14_41610-PA14_41590","PA14_41610",3715097,3715351,-1,"","DOOR",18988623
"operon-9659","PA14_41630-PA14_41610-PA14_41590","PA14_41630",3715400,3716398,-1,"","DOOR",18988623
"operon-9660","PA14_41690-PA14_41710-PA14_41730","PA14_41690",3721917,3722456,1,"","DOOR",18988623
"operon-9660","PA14_41690-PA14_41710-PA14_41730","PA14_41710",3722462,3723988,1,"","DOOR",18988623
"operon-9660","PA14_41690-PA14_41710-PA14_41730","PA14_41730",3723992,3724975,1,"","DOOR",18988623
"operon-9661","PA14_41760-PA14_41750-PA14_41740","PA14_41740",3725032,3726219,-1,"","DOOR",18988623
"operon-9661","PA14_41760-PA14_41750-PA14_41740","PA14_41750",3726233,3727831,-1,"","DOOR",18988623
"operon-9661","PA14_41760-PA14_41750-PA14_41740","PA14_41760",3727851,3728876,-1,"","DOOR",18988623
"operon-9662","PA14_41790-PA14_41780","PA14_41780",3728917,3729678,-1,"","DOOR",18988623
"operon-9662","PA14_41790-PA14_41780","PA14_41790",3729757,3730194,-1,"","DOOR",18988623
"operon-9663","PA14_41810-PA14_41800","PA14_41800",3730426,3733149,-1,"","DOOR",18988623
"operon-9663","PA14_41810-PA14_41800","PA14_41810",3733152,3735857,-1,"","DOOR",18988623
"operon-9664","PA14_41910-panE","PA14_41900",3741216,3742163,-1,"panE","DOOR",18988623
"operon-9664","PA14_41910-panE","PA14_41910",3742163,3742540,-1,"","DOOR",18988623
"operon-9665","PA14_41990-PA14_42000","PA14_41990",3747130,3747348,1,"","DOOR",18988623
"operon-9665","PA14_41990-PA14_42000","PA14_42000",3747376,3747615,1,"","DOOR",18988623
"operon-9666","PA14_42050-PA14_42030","PA14_42030",3749019,3750017,-1,"","DOOR",18988623
"operon-9666","PA14_42050-PA14_42030","PA14_42050",3750040,3751011,-1,"","DOOR",18988623
"operon-9667","PA14_42090-PA14_42080","PA14_42080",3752461,3754605,-1,"","DOOR",18988623
"operon-9667","PA14_42090-PA14_42080","PA14_42090",3754619,3755824,-1,"","DOOR",18988623
"operon-9668","PA14_42160-PA14_42150-PA14_42140","PA14_42140",3759037,3759837,-1,"","DOOR",18988623
"operon-9668","PA14_42160-PA14_42150-PA14_42140","PA14_42150",3759834,3760787,-1,"","DOOR",18988623
"operon-9668","PA14_42160-PA14_42150-PA14_42140","PA14_42160",3760790,3762202,-1,"","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42250",3768667,3769311,-1,"pscL","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42260",3769290,3769910,-1,"pscK","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42270",3769919,3770665,-1,"pscJ","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42280",3770662,3771000,-1,"pscI","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42290",3771000,3771431,-1,"pscH","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42300",3771428,3771775,-1,"pscG","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42310",3771778,3772035,-1,"pscF","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42320",3772038,3772241,-1,"pscE","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42340",3772204,3773502,-1,"pscD","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42350",3773504,3775306,-1,"pscC","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42360",3775306,3775728,-1,"pscB","DOOR",18988623
"operon-9669","PA14_42380-pscB-pscC-pscD-pscE-pscF-pscG-pscH-pscI-pscJ-pscK-pscL","PA14_42380",3775762,3776592,-1,"","DOOR",18988623
"operon-9670","exsC-PA14_42410-exsB","PA14_42400",3777824,3778237,-1,"exsB","DOOR",18988623
"operon-9670","exsC-PA14_42410-exsB","PA14_42410",3778246,3778491,-1,"","DOOR",18988623
"operon-9670","exsC-PA14_42410-exsB","PA14_42430",3778500,3778937,-1,"exsC","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42440",3779064,3779951,-1,"popD","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42450",3779963,3781135,-1,"popB","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42460",3781116,3781622,-1,"pcrH","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42470",3781631,3782515,-1,"pcrV","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42480",3782525,3782821,-1,"pcrG","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42490",3782849,3783283,-1,"pcrR","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42500",3783280,3785400,-1,"pcrD","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42510",3785397,3785726,-1,"","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42520",3785731,3786096,-1,"","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42530",3786093,3786464,-1,"","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42540",3786451,3786729,-1,"","DOOR",18988623
"operon-9671","popN-PA14_42540-PA14_42530-PA14_42520-PA14_42510-pcrD-pcrR-pcrG-pcrV-pcrH-popB-popD","PA14_42550",3786710,3787576,-1,"popN","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42570",3787767,3789089,1,"pscN","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42580",3789086,3789562,1,"pscO","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42600",3789550,3790668,1,"pscP","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42610",3790665,3791594,1,"pscQ","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42620",3791591,3792244,1,"pscR","DOOR",18988623
"operon-9672","pscN-pscO-pscP-pscQ-pscR-PA14_42630-pscT-pscU","PA14_42630",3792247,3792513,1,"","DOOR",18988623
