PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA14_56660	PA4356	0.2894707295335673	9.636971484507143e-104			[]
PA14_23110	PA3179	0.5387533378824546	0.0		most stable	[]
PA14_44900	PA1511	0.39147099808806396	2.162964469855957e-195			['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA14_18720	PA3526	0.4632410463558309	9.14531740853651e-283			[]
PA14_14140	PA3855	0.33811647130876005	3.7635471157375845e-143			[]
PA14_48400	PA1228	0.4062600675314905	1.0738879425902497e-211			[]
PA14_22720	PA3207	0.3451690931153205	1.710587611976758e-149			[]
PA14_19660	PA3435	0.3516295266444049	1.8936094164334224e-155			[]
PA14_61700	PA4665	0.5185776670935943	0.0	prfA	most stable	[]
PA14_00310	PA0027	0.3612721511239549	1.329479339941958e-164			[]
PA14_25910	PA2949	0.3800788345134393	2.167872200744214e-183			[]
PA14_33900	PA2378	0.27327201982215404	3.174714766310486e-92			[]
PA14_58620	PA4518	0.15629899767513186	1.3468141821244958e-30		least stable	[]
PA14_20590	PA3363	0.2598258264780812	3.031671062357087e-83	amiR		[]
PA14_62930	PA4758	0.4492982279570327	4.26069700051189e-264	carA		['KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA14_50110	PA1103	0.4028083206058648	8.146703218389297e-208	fliH		['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_41680	PA1769	0.4206746260749334	2.1071205773080112e-228			[]
PA14_55110	PA0713	0.3737575973976181	6.1823844289932855e-177			[]
PA14_12060	PA4003	0.5691438416321688	0.0	pbpA	most stable	['KEGG-Pathway-pae00312: beta-Lactam resistance', 'KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA14_27910	PA2801	0.3850285640300445	1.5149511069798206e-188			[]
PA14_05180	PA0395	0.4077477418372699	2.2104452159488975e-213	pilT		[]
PA14_62180	PA4698	0.3800581237188948	2.2772912287940363e-183			[]
PA14_51250	PA1012	0.4208887595518248	1.1729062012507979e-228			[]
PA14_35200	PA2271	0.322629899579412	8.533669050498374e-130			[]
PA14_30050	PA2634	0.3716234653559573	8.67264254031347e-175			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_57680	PA4440	0.4138352171320879	2.2562280193826168e-220			[]
PA14_44360	PA1555	0.4430699572287044	4.913700616230439e-256			['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA14_42390	PA1713	0.4959648870249858	0.0	exsA		[]
PA14_69620	PA5273	0.2929830796443353	2.419597762385669e-106			[]
PA14_30330	PA2612	0.5185570387374311	0.0	serS	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_69780	PA5286	0.4578726960893607	1.7867981461363084e-275			[]
PA14_12490	PA3970	0.4848853904421021	1.6078791423e-313			['KEGG-Pathway-pae00230: Purine metabolism']
PA14_50290	PA1092	0.4898589969198333	6.616e-321	fliC		['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_08370	PA0652	0.44434552780189795	1.132338390383778e-257	vfr		[]
PA14_50570	PA1069	0.5042168448640393	0.0		most stable	[]
PA14_17150	PA3648	0.5463816138237019	0.0		most stable	[]
PA14_38130	PA2041	0.4047352872026424	5.631162134080471e-210			[]
PA14_46060	PA1422	0.3337107140305524	2.847064193652304e-139	gbuR		[]
PA14_68000	PA5148	0.4051109376842158	2.127043376730086e-210			[]
PA14_38440	PA2015	0.44719737163867296	2.3317030637125607e-261	gnyD		['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA14_25220	PA3003	0.3394006874429885	2.7100178231405904e-144			[]
PA14_48380	PA1230	0.4382836472958109	5.934615943829317e-250			[]
PA14_48920	PA0725	0.2003001559301596	1.5849157021962042e-49			[]
PA14_38360	PA2022	0.3850799034705278	1.3379935468005323e-188			['KEGG-Pathway-pae00040: Pentose and glucuronate interconversions', 'KEGG-Pathway-pae00500: Starch and sucrose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_37140	PA2121	0.3528776400718542	1.2894277255676696e-156			[]
PA14_12700	PA3955	0.4430611444088439	5.043095978615802e-256			[]
PA14_48700	PA1207	0.349755119717651	1.0466362815771708e-153	kefB		[]
PA14_61670	PA4663	0.4908324676397112	2.27e-322	moeB		['KEGG-Pathway-pae04122: Sulfur relay system']
PA14_62670	PA4737	0.28469424821146705	2.8892294417751464e-100			[]
PA14_60260	PA4547	0.3275770182584372	5.61173108537592e-134	pilR		[]
PA14_58040	PA4471	0.4733360154434707	7.80814754660371e-297			[]
PA14_56800	PA4368	0.35432661133983623	5.611334184601022e-158			[]
PA14_63370	PA4796	0.3171377636936833	3.037397292333712e-125			[]
PA14_55117	PA0711	0.09238121012841607	1.2991004906451828e-11		least stable	[]
PA14_55960	PA4307	0.3845773318881255	4.5093275781012957e-188	pctC		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_72320	PA5478	0.4168425908994806	7.008601701005875e-224			[]
PA14_31610	PA2549	0.3545871015861844	3.188394660836765e-158			[]
PA14_61710	PA4666	0.4926979091946923	0.0	hemA		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_30150	PA2626	0.43389636456682296	1.8323568275066358e-244	mnmA		['KEGG-Pathway-pae04122: Sulfur relay system']
PA14_49660	PA1139	0.376367076180647	1.3926175900848562e-179			[]
PA14_23950	PA3106	0.4824436007772329	6.13411186991986e-310			[]
PA14_08695	PA4276	0.5277215563801327	0.0	secE	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_02420	PA0193	0.3317110929520259	1.5628373424089256e-137			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Pathway-pae00430: Taurine and hypotaurine metabolism']
PA14_63350	PA4794	0.379480989530516	8.9683404800909e-183			[]
PA14_03580	PA0275	0.3551280763117842	9.840112409920985e-159			[]
PA14_24900	PA3029	0.4284098489726821	1.0347080081946288e-237	moaB2		[]
PA14_18580	PA3540	0.30085079280202875	2.65505266042763e-112	algD		['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_71180	PA5390	0.33690213519716883	4.477639621259041e-142			['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine']
PA14_25050	PA3016	0.27054102677700925	2.332143720062053e-90			[]
PA14_57330	PA4411	0.5247108338704175	0.0	murC	most stable	['KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism', 'KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA14_62870	PA4752	0.3129562672210322	7.653804524513016e-122	rrmJ		[]
PA14_10140	PA4161	0.3497393484567589	1.0824473680881452e-153	fepG		['KEGG-Module-M00240: Iron complex transport system']
PA14_00960	PA0080	0.5366421219730606	0.0		most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA14_66170	PA5005	0.4705290911755186	7.111534424951763e-293			[]
PA14_57810	PA4450	0.5054175593023157	0.0	murA	most stable	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism', 'KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA14_73020	PA5536	0.5045110367930216	0.0		most stable	[]
PA14_64500	PA4878	0.3012601140649706	1.284889054644964e-112			[]
PA14_67370	PA5101	0.2886752358453175	3.695810784037605e-103			[]
PA14_18230	PA3563	0.4193216890075439	8.451499941379626e-227	fruR		[]
PA14_28010	PA2792	0.3962106680906781	1.5856511955767585e-200			[]
PA14_58780	PA4529	0.29628345018146024	8.065292870117531e-109	coaE		['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA14_57040	PA4388	0.2849368706432748	1.9311313386512087e-100			[]
PA14_61780	PA4671	0.4953026187537439	0.0			['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_69925	PA5297	0.31170304550644	7.809401883855757e-121	poxB		['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA14_69380	PA5254	0.2703086401178495	3.353851049919063e-90			[]
PA14_42200	PA1728	0.4974124771062082	0.0			[]
PA14_16550	PA3699	0.27408108825031946	8.804784337954903e-93			[]
PA14_52690	PA0897	0.3060549571758273	2.389006655385884e-116	aruG		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_34140	PA2360	0.3749895558449696	3.5024406466788586e-178	hsiA3		['KEGG-Module-M00334: Type VI secretion system']
PA14_10770	PA4112	0.5423647926057953	0.0		most stable	[]
PA14_51480	PA0991	0.3812421325999664	1.35635010630029e-184			[]
PA14_52190	PA0933	0.4730570456564823	1.939624965567527e-296	rumA		[]
PA14_07790	PA0597	0.3883215270174961	5.0197994045118546e-192			[]
PA14_48710	PA1206	0.304610732161899	3.2310323496945525e-115			[]
PA14_01790	PA0145	0.2856933199906152	5.484877126756978e-101			[]
PA14_21870	PA3258	0.4145969990317907	2.939334572637261e-221			[]
PA14_52930	PA0876	0.32069293210518324	3.5256513292330443e-128			[]
PA14_40200	PA1880	0.3471990426430251	2.38164828566068e-151			[]
PA14_27870	PA2805	0.3839232806772464	2.184858303843069e-187			[]
PA14_64090	PA4846	0.3982420799304808	9.40826492886934e-203	aroQ1		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_54390	PA0766	0.4922481251571905	0.0	mucD		[]
PA14_39540	PA1931	0.2850346017329225	1.64165708431125e-100			['KEGG-Pathway-pae00230: Purine metabolism']
PA14_02200	PA0175	0.4249119406371407	1.7970085718490591e-233			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_23470	PA3141	0.2827327279719977	7.395199715737098e-99	wbpM		[]
PA14_31310	PA2568	0.3105700412181796	6.315012242989325e-120			[]
PA14_67500	PA5111	0.2753713744497684	1.1285036617987048e-93	gloA3		['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA14_43880	PA1594	0.2320459580134941	2.6164530971151416e-66			[]
PA14_33550	PA2408	0.3804166548463178	9.705057711162348e-184			['KEGG-Module-M00242: Zinc transport system']
PA14_07170	PA0551	0.3823821806453409	8.871371203158039e-186	epd		['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
PA14_49270	PA1172	0.4127857504743651	3.7070251391009885e-219	napc		[]
PA14_21540	PA3286	0.3628581443133865	3.867442562236041e-166			[]
PA14_13430	PA3901	0.2642830956813647	3.651341012248741e-86	fecA		[]
PA14_41400	PA1792	0.2736644710220829	1.7051709980751463e-92			['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA14_30440	PA2602	0.23944699440885175	1.302635653444293e-70			[]
PA14_45970	PA1429	0.5341488417674055	0.0		most stable	[]
PA14_67065	PA5077	0.612581992885926	0.0	mdoH	most stable	[]
PA14_41790	PA1761	0.3975113578114352	5.974181929535797e-202			[]
PA14_69690	PA5278	0.3634149708591056	1.1116898976949567e-166	dapF		['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA14_68710	PA5201	0.4907322273907416	3.26e-322			[]
PA14_56160	PA4322	0.4122516739036187	1.5346177496406946e-218			[]
PA14_12280	PA3984	0.4857656310627464	8.09110612e-315	lnt		[]
PA14_08560	PA0668	0.2635973913381099	1.0357130950312102e-85	tyrZ		['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_17230	PA3642	0.4522198400084816	6.157293994948176e-268	rnhB		['KEGG-Pathway-pae03030: DNA replication']
PA14_32380	PA2495	0.24115116444646595	1.2668343818808705e-71	oprN		[]
PA14_17860	PA3590	0.28489721219151626	2.062642429245033e-100			['KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_43350	PA1636	0.2506345259629158	2.1060253232985407e-77	kdpD		[]
PA14_29350	PA2688	0.3154096429532828	7.85012062093429e-124	pfeA		[]
PA14_55710	PA4286	0.32938437971090145	1.590822391057893e-135			[]
PA14_30830	PA2572	0.5017490233003284	0.0		most stable	[]
PA14_05550	PA0427	0.3603080364378297	1.1305672681593844e-163	oprM		['KEGG-Pathway-pae00312: beta-Lactam resistance', 'KEGG-Module-M00647: Multidrug resistance, efflux pump MexAB-OprM/SmeDEF/AcrAB-TolC']
PA14_50180	PA1099	0.34322908013146164	9.869352379280395e-148	fleR		[]
PA14_06640	PA0508	0.3913985957799426	2.5872334870759476e-195			['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_50070	PA1106	0.4148505780354709	1.4897000959843224e-221			[]
PA14_06750	PA0519	0.5079130681777503	0.0	nirS	most stable	['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen']
PA14_45950	PA1431	0.4693580291653413	3.1112855950537897e-291	rsaL		[]
PA14_55850	PA4299	0.4745242935424818	1.6039711540187565e-298			[]
PA14_34930	PA2293	0.35284694762495344	1.3777032370005393e-156			[]
PA14_60070	PA1939	0.19242202979457132	8.974287263402535e-46		least stable	[]
PA14_09240	PA4228	0.3981241180087309	1.2683503673453819e-202	pchD		['KEGG-Pathway-pae01053: Biosynthesis of siderophore group nonribosomal peptides']
PA14_11860	PA4019	0.400936636022869	9.902104510116912e-206			['KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA14_27370	PA2840	0.5972142939157654	0.0		most stable	['KEGG-Pathway-pae03018: RNA degradation']
PA14_46310	PA1401	0.3479560828555792	4.798087065373258e-152			[]
PA14_36200	PA2204	0.4891324301598242	8.0755e-320			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_16820	PA3676	0.26333219334545266	1.5487994442089903e-85			[]
PA14_67750	PA5130	0.4950821981522186	0.0			[]
PA14_39260	PA1952	0.34907687963764583	4.439974086175744e-153			[]
PA14_70790	PA5364	0.41479102274404345	1.7475934804617851e-221			[]
PA14_56080	PA4316	0.4363730992234292	1.4926062821623846e-247	sbcB		['KEGG-Pathway-pae03430: Mismatch repair']
PA14_06710	PA0515	0.5389221112836462	0.0		most stable	[]
PA14_02980	PA0240	0.3375242017863967	1.2610571458375648e-142			[]
PA14_20860	PA3340	0.42723013770208507	2.820504054134157e-236			[]
PA14_07050	PA0543	0.5000538066228752	0.0		most stable	[]
PA14_32310	PA2501	0.29407177444879484	3.717483645086238e-107			[]
PA14_70860	PA5369	0.4414609747296143	5.582991284388456e-254			['KEGG-Module-M00222: Phosphate transport system']
PA14_69600	PA5271	0.4431349102848153	4.056939652363607e-256			[]
PA14_36375	PA2180	0.5795573314172481	0.0		most stable	[]
PA14_43760	PA1604	0.46403928659861204	7.343407183230889e-284			[]
PA14_17180	PA3646	0.4813763746525747	2.2079679547813245e-308	lpxD		['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA14_63190	PA4779	0.16311947769032334	3.2789659281452646e-33		least stable	[]
PA14_68850	PA5213	0.4876041901273596	1.5278017e-317	gcvP1		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA14_52460	PA0913	0.33540054571723443	9.423279881959666e-141	mgtE		[]
PA14_05775	PA0442	0.28864383612757083	3.8968478293345037e-103			[]
PA14_15920	PA3749	0.2758813492853484	4.994854801196495e-94			[]
PA14_16250	PA3724	0.4458570414460456	1.2722650018242942e-259	lasB		[]
PA14_49170	PA1180	0.37959512718778	6.840358825223902e-183	phoQ		[]
PA14_10790	PA4110	0.12447033950837585	6.484216203639462e-20	ampC	least stable	['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA14_67520	PA5113	0.5828238223973875	0.0		most stable	[]
PA14_37490	PA2089	0.459209693954256	2.808431558195171e-277			[]
PA14_57110	PA4394	0.4811602140506167	4.555417276416688e-308			[]
PA14_49110	PA1184	0.2638093100384162	7.506684791463089e-86			[]
PA14_42890	PA1670	0.3717896893619044	5.90891661152674e-175	stp1		['KEGG-Pathway-pae03070: Bacterial secretion system']
PA14_10630	PA4123	0.25062773100004937	2.126641592094764e-77	hpcC		['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA14_49080	PA1187	0.28890399826756546	2.5120447187940073e-103			['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Module-M00087: beta-Oxidation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA14_32300	PA2502	0.28938365679260064	1.1166851076808388e-103			[]
PA14_35420	PA2255	0.233942912787386	2.1337027517113997e-67	pvcB		[]
PA14_27020	PA2866	0.2594846679592928	5.044130150714863e-83	mttC		[]
PA14_66310	PA5016	0.40419711534449504	2.2667298696379588e-209	aceF		['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA14_07500	PA0575	0.4676026810573034	8.723742089818087e-289			[]
PA14_31730	PA2539	0.477869498603459	2.6243292545367925e-303			[]
PA14_67550	PA5116	0.3278898662563801	3.03381173137873e-134			[]
PA14_61170	PA4622	0.25387269200768603	1.9613284936217672e-79			[]
PA14_46250	PA1407	0.3397220566996717	1.400179394944114e-144			[]
PA14_47950	PA1257	0.2612496379443766	3.5920049679153437e-84			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_17340	PA3633	0.31271369223747914	1.2009180440715093e-121	ispD		['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA14_05080	PA0390	0.4519434259666097	1.4266286324360008e-267	metX		['KEGG-Pathway-pae00270: Cysteine and methionine metabolism']
PA14_64080	PA4845	0.30824939817389235	4.438044415397959e-118	dipZ		[]
PA14_50880	PA1041	0.4515896063738442	4.177635477852153e-267			[]
PA14_70800	PA5365	0.4580818248829368	9.343107618792701e-276	phoU		[]
PA14_32880	PA2454	0.3543200807298026	5.691382910666565e-158			[]
PA14_25440	PA2987	0.4244049676760688	7.326341613437506e-233			[]
PA14_71410	PA5410	0.3549739017890985	1.3759793690376211e-158			[]
PA14_32490	PA2485	0.3981028693767388	1.3384495367119423e-202			[]
PA14_16450	PA3706	0.42133689748720254	3.4371801256013574e-229	wspC		[]
PA14_28570	PA2749	0.3485411269381233	1.3868267630712844e-152	endA		[]
PA14_53370	PA0843	0.41100901013850455	4.141909256921618e-217	plcR		[]
PA14_65130	PA4931	0.38278091603916814	3.4090340407975746e-186	dnaB		['KEGG-Pathway-pae03030: DNA replication']
PA14_38140	PA2040	0.4116455783554029	7.670279963206108e-218			['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA14_10560	PA4129	0.2748900833518175	2.4315154746542524e-93			[]
PA14_00450	PA0036	0.3219317705827116	3.27336654308547e-129	trpB		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA14_42260	PA1724	0.4941197316998751	0.0	pscK		['KEGG-Module-M00332: Type III secretion system']
PA14_42570	PA1697	0.5320882662026833	0.0	pscN	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA14_32970	PA2447	0.3032798228715964	3.515855800185383e-114			[]
PA14_15000	PA3794	0.3952076553623956	1.967389578924572e-199			[]
PA14_34810	PA2305	0.4499280030990302	6.381042214550062e-265			[]
PA14_12530	PA3969	0.40677883941997206	2.778672419037453e-212			[]
PA14_71390	PA5409	0.3632551965737175	1.59020656027926e-166			[]
PA14_62540	PA4726	0.4952718744917402	0.0	cbrB		[]
PA14_72060	PA5460	0.3030519849411814	5.2839179443659776e-114			[]
PA14_27950	PA2797	0.4058702785194151	2.9608551958410042e-211			[]
PA14_29200	PA2702	0.4091742864402525	5.238514382844397e-215			[]
PA14_11410	PA4055	0.3819798726688799	2.325326352511693e-185	ribC		['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
