PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA5030	PA14_66510	0.2799867841163912	6.358939518773851e-97			[]
PA3483	PA14_19030	0.3288584663115477	4.247235166931237e-135			[]
PA5537	PA14_73030	0.2732607202553666	3.108692285959325e-92			[]
PA0679	PA14_55510	0.3085819034892845	2.3005594964854187e-118	hxcP		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA4843	PA14_64050	0.4245286321316039	4.7088290903216115e-233	gcbA		[]
PA0178	PA14_02250	0.451417776956998	6.277947846630293e-267			['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA0476	PA14_06230	0.3090772459954943	9.299267984105255e-119			[]
PA3681	PA14_16750	0.16916193276584374	1.2497677903955233e-35		least stable	[]
PA1125	PA14_49820	0.3982684018872476	8.072548562346759e-203			[]
PA5055	PA14_66800	0.4088636993243188	1.0813741582874377e-214			[]
PA3611	PA14_17600	0.3668590608250333	4.3808880181013204e-170			[]
PA3531	PA14_18670	0.4099100347273437	6.884512527352232e-216	bfrB		[]
PA2932	PA14_26130	0.2641942748708173	4.031130896908965e-86	morB		[]
PA4289	PA14_55740	0.3093969381269627	5.177919452499353e-119			[]
PA4794	PA14_63350	0.3794476420478676	8.979936333357867e-183			[]
PA4417	PA14_57410	0.4454567292320809	3.747588073003211e-259	murE		['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis', 'KEGG-Pathway-pae00300: Lysine biosynthesis']
PA2266	PA14_35270	0.3673614744344917	1.3994312750164946e-170			[]
PA5008	PA14_66210	0.515650978510675	0.0	wapP	most stable	[]
PA0301	PA14_03930	0.4486043229317067	3.0703847456320363e-263	spuE		['KEGG-Module-M00300: Putrescine transport system']
PA0014	PA14_00150	0.3131112406420131	5.449402564411067e-122			[]
PA2575	PA14_30800	0.3040545297327744	8.358788959180427e-115			[]
PA1702	PA14_42510	0.4526439232980568	1.5101988454211665e-268	pcr4		[]
PA0610	PA14_07950	0.4644010697550227	2.068841669274804e-284	prtN		[]
PA0364	PA14_04780	0.19911952445121975	5.806224717977807e-49		least stable	[]
PA1010	PA14_51270	0.4912103136183466	5.4e-323	dapA		['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA2532	PA14_31810	0.37152539155408615	1.0095597316512606e-174	tpx		[]
PA2717	PA14_29020	0.3237370356702226	9.504871420024742e-131	cpo		[]
PA3801	PA14_14900	0.5133853092317157	0.0		most stable	[]
PA2123	PA14_37120	0.36428816944532255	1.4580728147837559e-167			[]
PA4694	PA14_62130	0.42637657645427024	2.765617376832005e-235	ilvC		['KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA4953	PA14_65430	0.3811023010217399	1.7506409087456287e-184	motB		['KEGG-Pathway-pae02040: Flagellar assembly', 'KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA5147	PA14_67990	0.4777072802839635	3.9450767915012296e-303	mutY		['KEGG-Pathway-pae03410: Base excision repair']
PA2716	PA14_29030	0.3248873006133143	1.019326437642522e-131			[]
PA4396	PA14_57140	0.3736936238605214	6.653483770166868e-177			[]
PA3601	PA14_17700	0.489499259836722	1.9926e-320			['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA2484	PA14_32500	0.33148204293604555	2.3282136688265107e-137			[]
PA4117	PA14_10700	0.4697159858502057	8.666716701406199e-292	bphP		[]
PA4773	PA14_63110	0.4198960431766992	1.6034613136739447e-227			['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA0793	PA14_53980	0.30166356184226045	5.983026729701287e-113			[]
PA0123	PA14_01500	0.3076756461541506	1.2011118173748511e-117			[]
PA0874	PA14_52960	0.3734355253800797	1.2121493186894543e-176			[]
PA2120	PA14_37150	0.3218699230214364	3.49023327948148e-129			[]
PA3652	PA14_17110	0.38735795280137947	4.871958837304998e-191	uppS		['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis']
PA4376	PA14_56900	0.3855219789347576	4.2321855154510515e-189	pncB2		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA3047	PA14_24690	0.27647185116769474	1.8637666890620837e-94			['KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA1367	PA14_46630	0.18635317835927184	5.331981138986517e-43		least stable	[]
PA0563	PA14_07330	0.3903404706254701	3.2469708345087464e-194			[]
PA1861	PA14_40420	0.3302415699696906	2.7471499436979574e-136	modC		[]
PA5102	PA14_67380	0.3804509608401013	8.270616031198356e-184			[]
PA4630	PA14_61270	0.39358902052979855	1.0333969797480085e-197			[]
PA0543	PA14_07050	0.5003609115618739	0.0		most stable	[]
PA3059	PA14_24550	0.35438849175295184	4.587603308423835e-158	pelF		[]
PA1221	PA14_48530	0.2593600634107351	5.865403421306889e-83			[]
PA1678	PA14_42790	0.4685800480491034	3.355034774825952e-290			[]
PA4462	PA14_57940	0.21672253928692295	6.972394046698666e-58	rpoN		[]
PA4520	PA14_58650	0.4214406809507984	2.3449510649467666e-229			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA2361	PA14_34130	0.522499379839086	0.0	icmF3	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA2410	PA14_33530	0.3188576293382408	1.107128949640902e-126	fpvF		[]
PA2057	PA14_37900	0.4065901953407701	4.151234690893866e-212	sppR		[]
PA2823	PA14_27560	0.3853800609950869	5.9692376628920855e-189			[]
PA0269	PA14_03490	0.3508372955888359	9.697547308719493e-155			[]
PA0380	PA14_04970	0.3813573992110752	9.520731283650854e-185			['KEGG-Pathway-pae04122: Sulfur relay system']
PA1645	PA14_43230	0.4268890311195421	6.61612561051914e-236			[]
PA5313	PA14_70160	0.270816843271258	1.4577896376984913e-90	gabT2		['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA0049	PA14_00620	0.2619715688337297	1.1693802525875412e-84			[]
PA5292	PA14_69870	0.3190747425205667	7.3261334921229005e-127	pchP		[]
PA2694	PA14_29280	0.2968698159796955	2.77329746126155e-109	trx2		[]
PA5194	PA14_68620	0.44892070127944267	1.1858972722280154e-263			[]
PA0872	PA14_52990	0.3598014223032474	3.238520508465154e-163	phhA		['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA4649	PA14_61510	0.39714279883044507	1.390257594880639e-201	cupE2		[]
PA5150	PA14_68040	0.3118516391601382	5.63652426382449e-121			[]
PA2005	PA14_38570	0.3930507805552208	3.948527754352018e-197	hbcR		[]
PA2031	PA14_38260	0.3288137739381269	4.639066886960557e-135			[]
PA2713	PA14_29060	0.2801498816579353	4.875636750044682e-97			[]
PA1380	PA14_46400	0.09716471639079588	1.0674592776466671e-12		least stable	[]
PA2375	PA14_33930	0.3487368465833191	8.57501048112644e-153			[]
PA1503	PA14_44990	0.2801624187250266	4.777063996411389e-97			[]
PA1736	PA14_42090	0.4124229808696708	8.865436807820296e-219			['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA2262	PA14_35330	0.3001387153888628	8.926178631385307e-112			[]
PA2798	PA14_27940	0.4248635830061788	1.8601326265221646e-233			[]
PA5137	PA14_67840	0.35159862450504764	1.8941737735195e-155			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA1166	PA14_49330	0.3691291850057951	2.4837596951929258e-172			[]
PA4163	PA14_10040	0.4324568586926511	1.003694338227383e-242			['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00643: Styrene degradation']
PA3212	PA14_22670	0.4102841110762052	2.5657457583566043e-216			['KEGG-Module-M00210: Putative ABC transport system']
PA3741	PA14_16010	0.419448864236427	5.426038881804767e-227			[]
PA0006	PA14_00070	0.2899605583257557	4.0218815307763315e-104			['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA5452	PA14_71970	0.4534046754140166	1.4836515867629172e-269	wbpW		['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA0334	PA14_04370	0.3469499176800582	3.7804205716075355e-151			[]
PA1360	PA14_46700	0.4062095450283976	1.1191370307320664e-211			[]
PA3239	PA14_22290	0.3203165130291353	6.860736879484043e-128			[]
PA4611	PA14_61010	0.4407635303507386	3.8677179026810854e-253			[]
PA3365	PA14_20570	0.25582404902653244	1.0957366508214535e-80			[]
PA4004	PA14_12050	0.4558781926681005	7.535505080511617e-273			[]
PA1523	PA14_44740	0.3550343795651157	1.1277312841815738e-158	xdhB		['KEGG-Pathway-pae00230: Purine metabolism']
PA1715	PA14_42360	0.5424304547477754	0.0	pscB	most stable	[]
PA4096	PA14_10910	0.14675776730581155	3.864780076202221e-27		least stable	[]
PA1376	PA14_46450	0.4368352695601468	3.5370004982512462e-248	aceK		[]
PA4749	PA14_62840	0.5080731307029676	0.0	glmM	most stable	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA1537	PA14_44570	0.1928927800851267	5.308744448027048e-46		least stable	[]
PA3672	PA14_16870	0.3765615825081887	8.171096949657859e-180			['KEGG-Module-M00254: ABC-2 type transport system']
PA1934	PA14_39500	0.3017699866547356	4.9514836660828196e-113			[]
PA3278	PA14_21630	0.3859616240081999	1.4568433644840543e-189			[]
PA3526	PA14_18720	0.4631904387182366	9.507395433766438e-283	motY		[]
PA0080	PA14_00960	0.5366873504697003	0.0	tssJ1	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA5324	PA14_70290	0.2971511629211713	1.6973248413681298e-109	sphR		[]
PA3374	PA14_20430	0.3834817305288339	5.842659183100841e-187			['KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism']
PA0111	PA14_01350	0.3053321485419137	8.391446525520566e-116			[]
PA2885	PA14_26760	0.3611439518024688	1.6485121548248935e-164	atuR		[]
PA2612	PA14_30330	0.5185988201844375	0.0	serS	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA4885	PA14_64570	0.2963215695246592	7.20808569379596e-109	irlR		['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA1768	PA14_41690	0.5220652238771506	0.0		most stable	[]
PA4607	PA14_60960	0.3950507872094712	2.677379844331608e-199			[]
PA0195.1	PA14_02460	0.22194761461405715	1.089644133201007e-60	pntAB		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA0277	PA14_03610	0.3760891190400033	2.4764316516661278e-179			[]
PA3327	PA14_21020	0.4234284837812235	9.87565515962494e-232			[]
PA3903	PA14_13410	0.4606099977616013	3.154869695060856e-279	prfC		[]
PA4479	PA14_58120	0.4680300786457585	1.9602074970730498e-289	mreD		[]
PA0438	PA14_05700	0.3950901135026779	2.4261373602196505e-199	codB		[]
PA4207	PA14_09520	0.2729925911875251	4.7508456602561614e-92	mexI		['KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD']
PA0418	PA14_05440	0.3770926008086564	2.3447443705284306e-180			[]
PA0660	PA14_08460	0.35518870260457736	8.061099939496715e-159			['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA1057	PA14_50700	0.34450980425728406	6.39119075519836e-149	shaD		[]
PA1006	PA14_51310	0.3014595407576709	8.597603688303297e-113			[]
PA2560	PA14_31420	0.3212687754416799	1.1074834242719592e-128			[]
PA4422	PA14_57470	0.3795031682533607	7.871335682134992e-183			[]
PA0387	PA14_05050	0.4194820091197778	4.957578210616183e-227			['KEGG-Pathway-pae00230: Purine metabolism']
PA4594	PA14_60790	0.4225568734286924	1.09187907078402e-230			['KEGG-Module-M00258: Putative ABC transport system']
PA2004	PA14_38580	0.3003771349751536	5.856143065046597e-112			[]
PA2016	PA14_38430	0.4757978183635743	2.1557195872960188e-300	liuR		[]
PA3435	PA14_19660	0.35149330623152225	2.3749246500294898e-155			[]
PA1774	PA14_41610	0.34613499729568803	2.1079206017769678e-150	crfX		[]
PA3316	PA14_21140	0.19066359644426664	5.762976746817843e-45		least stable	['KEGG-Module-M00223: Phosphonate transport system']
PA1787	PA14_41470	0.5353064033195752	0.0	acnB	most stable	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate']
PA4946	PA14_65350	0.5878287967375163	0.0	mutL	most stable	['KEGG-Pathway-pae03430: Mismatch repair']
PA3749	PA14_15920	0.2759522567684265	4.2855375589226606e-94			[]
PA4579	PA14_60580	0.4484007136832576	5.660392469577134e-263			[]
PA1363	PA14_46660	0.2885329943856865	4.497573502789324e-103			[]
PA0459	PA14_06000	0.4788179606446802	9.901174682754208e-305			[]
PA4014	PA14_11920	0.3220877922219452	2.2952070962153484e-129			[]
PA3298	PA14_21380	0.22055700991173724	6.183624504045731e-60			[]
PA3262	PA14_21820	0.4336507116197356	3.332096011117534e-244			[]
PA0012	PA14_00130	0.2973602422174428	1.1780104822953784e-109			[]
PA3649	PA14_17140	0.4254119082322058	4.0572137081734556e-234	mucP		[]
PA0121	PA14_01480	0.3285135078367825	8.389684950552392e-135			[]
PA4656	PA14_61590	0.32229152603476946	1.5504677851413017e-129			[]
PA4419	PA14_57440	0.3726213637609148	8.012310781744212e-176	ftsL		[]
PA0621	PA14_08060	0.4631289323506539	1.1543508302897605e-282			[]
PA4085	PA14_11070	0.3827863836309444	3.108039516062922e-186	cupB2		[]
PA3752	PA14_15880	0.3124232639051576	1.9550506951188947e-121			[]
PA4326	PA14_56200	0.4134073605530275	6.438351214385325e-220			[]
PA2890	PA14_26690	0.27612894480636346	3.229439376730302e-94	atuE		['KEGG-Pathway-pae00281: Geraniol degradation']
PA0089	PA14_01080	0.6255517190373353	0.0	tssG1	most stable	['KEGG-Module-M00334: Type VI secretion system']
PA1731	PA14_42150	0.4716637010976138	1.5895316140400035e-294			[]
PA4056	PA14_11400	0.5299254465680967	0.0	ribD	most stable	['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA4724.1	PA14_62520	0.3801099406655917	1.8620262655289808e-183			[]
PA4037	PA14_11620	0.3148678850233761	2.0559033711223032e-123			['KEGG-Module-M00254: ABC-2 type transport system']
PA3255	PA14_21900	0.3741418680497474	2.3445330994776625e-177			[]
PA2958	PA14_25790	0.24835468702004845	5.2702388924170225e-76			[]
PA2047	PA14_38040	0.28856144632370695	4.2868647287682995e-103			[]
PA4246	PA14_09020	0.5657158832965654	0.0	rpsE	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA0475	PA14_06210	0.33042344492530856	1.9144381757463216e-136			[]
PA0572	PA14_07430	0.4146170046321372	2.5349649896280395e-221			[]
PA1554	PA14_44370	0.4645707736636344	1.2082806058027862e-284	ccoN1		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA0255	PA14_03150	0.3612015260232743	1.4504121738372807e-164			[]
PA2060	PA14_37850	0.4192921852379855	8.313583297327405e-227	sppC		['KEGG-Module-M00349: Microcin C transport system']
PA0982	PA14_59960	0.13577072766936787	1.9861176086132245e-23		least stable	[]
PA5557	PA14_73280	0.5533526391001463	0.0	atpH	most stable	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00157: F-type ATPase, prokaryotes and chloroplasts']
PA0662	PA14_08480	0.427053151788799	4.1824609285192885e-236	argC		['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine']
PA4293	PA14_55780	0.4639724939379309	8.034855101480555e-284	pprA		[]
PA4722	PA14_62480	0.3544267622879018	4.221999911868779e-158			[]
PA3767	PA14_15680	0.2853578574822445	9.189948905619841e-101			[]
PA1359	PA14_46710	0.2440815165677573	2.1391602020375602e-73			[]
PA0329	PA14_04300	0.41302172673268495	1.800562041447695e-219			[]
PA1610	PA14_43680	0.3686990107573516	6.640390821959787e-172	fabA		['KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation']
PA4055	PA14_11410	0.3821657907483717	1.3766865119689381e-185	ribC		['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA2779	PA14_28140	0.31510720723962315	1.3132247667306638e-123			[]
PA3616	PA14_17540	0.4135870349314072	3.985461784811545e-220			[]
PA1705	PA14_42480	0.5340660605599084	0.0	pcrG	most stable	[]
PA2805	PA14_27870	0.3841368856257063	1.205237344456218e-187			[]
PA4712	PA14_62370	0.2740107688199103	9.467067302432428e-93			[]
PA0986	PA14_03180	0.17754403283198075	3.955587721911585e-39		least stable	[]
PA2554	PA14_31510	0.43324927213232617	1.0487318212691184e-243			[]
PA0212	PA14_02590	0.3135455283137455	2.428628697579025e-122	mdcE		[]
PA1208	PA14_48680	0.2883940225670141	5.684966248004851e-103			[]
PA1425	PA14_46010	0.2552136930083553	2.6803715082389846e-80			[]
PA2195	PA14_36310	0.5096271270433252	0.0	hcnC	most stable	['KEGG-Pathway-pae00460: Cyanoamino acid metabolism']
PA5101	PA14_67370	0.2887924953119419	2.902869751172096e-103			[]
PA2351	PA14_34260	0.2532322076584685	4.8101229997602203e-79			['KEGG-Module-M00238: D-Methionine transport system']
PA4089	PA14_11020	0.4206833956527512	1.866119303984911e-228			['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA1327	PA14_47090	0.4174061981301443	1.3887784978017222e-224			[]
PA2700	PA14_29220	0.3787520413562282	4.668823559022939e-182	opdB		[]
PA4587	PA14_60700	0.3925597730799679	1.338347616238951e-196	ccpR		[]
PA1413	PA14_46170	0.3368213823843192	4.968275830641465e-142			[]
PA1184	PA14_49110	0.26359837575633843	9.974976590946687e-86			[]
PA1105	PA14_50080	0.4226332153560313	8.848933264927992e-231	fliJ		['KEGG-Pathway-pae02040: Flagellar assembly']
PA5438	PA14_71780	0.3603604693626695	9.388077498747558e-164			[]
PA1792	PA14_41400	0.27364873658283984	1.6813449338337968e-92			['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA1195	PA14_48840	0.15742994912258218	4.994030933640962e-31	ddaH	least stable	[]
PA5415	PA14_71460	0.3751870460766214	2.0465098183096572e-178	glyA1		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00460: Cyanoamino acid metabolism']
PA0035	PA14_00440	0.3136536257610523	1.9856643155959044e-122	trpA		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
