PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA3408	PA14_20010	0.2749011714897945	2.296681113065455e-93	hasR		339.9606965959213	697.9984148189392	0.0	30.151225408778572	72.8524040602862	278.8830663771413	8254.18819535839	487201.78708975186	8254.18819535839	[]
PA0696	PA14_55320	0.18753019423034314	1.5657559627800074e-43			107.17312424175806	218.1193723004989	0.0	11.7716972306126	33.74419804519795	77.70927204188322	3485.80537473092	47576.06057276364	3485.80537473092	[]
PA5198	PA14_68670	0.37726223882937615	1.5728099803092442e-180			318.3140231696082	142.40863343252926	35.9769388650986	219.694304829244	295.8423583895085	394.170901836196	1826.51958917599	20280.21887612048	1790.542650310891	[]
PA0889	PA14_52780	0.2728930946342199	5.559908091504697e-92	aotQ		261.4919424623285	138.83186007917595	0.0	167.28094210908174	234.3696075650225	319.3325243075152	1353.72664133015	19274.28537304389	1353.72664133015	['KEGG-Module-M00235: Arginine/ornithine transport system']
PA4349	PA14_56550	0.3850785141401371	1.2388550124674593e-188			212.1009942236772	209.92217817248653	0.0	79.01884212013333	148.91827627815348	278.96851672151934	1830.83031778755	44067.32088868119	1830.83031778755	[]
PA4724	PA14_62510	0.4265673388428952	1.6243482375684332e-235			143.6047610164121	131.00220307838572	0.0	59.54823272055104	104.226497404246	171.11451367969926	862.269395793481	17161.577211390613	862.269395793481	[]
PA1208	PA14_48680	0.24795163386826896	9.333270434947818e-76			209.3749235349569	415.0667757333612	9.28251483595018	78.04764070287669	115.912600999072	218.16875244456799	5832.759138312729	172280.42831768835	5823.4766234767785	[]
PA1197	PA14_48810	0.30594825008952137	2.7582228511309965e-116			298.02669463682753	337.8880763590454	15.7666548983113	124.5858909703025	194.8131253915805	334.657460874893	2460.37122124075	114168.35214561607	2444.604566342439	[]
PA0597	PA14_07790	0.4084618714131795	3.1058662266951816e-214			237.4740850401664	208.8355152038049	0.6306697196787541	116.770687905893	183.9315589065555	279.6441937867643	2495.96768060436	43612.27241043861	2495.337010884681	[]
PA0051	PA14_00640	0.2631661060169295	1.9218203635595116e-85	phzH		208.061997212313	348.92879291385003	0.0	26.682956440670253	67.43719405756835	228.21477798273548	3687.94831861505	121751.3025243164	3687.94831861505	['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA3216	PA14_22630	0.2281684253368913	3.9877431505842836e-64			74.03621343733397	94.24922023555204	0.0	22.930363384455298	51.19502379690186	88.83198926474769	1358.09399330937	8882.91551500959	1358.09399330937	[]
PA5527	PA14_72920	0.3434353114297806	6.030801333734839e-148			420.02313503460994	401.8623100824311	25.6490401633186	211.00960241834926	294.25969851801096	480.35017919036807	4608.643178013521	161493.316264788	4582.9941378502035	[]
PA1295	PA14_47450	0.1920587714254124	1.3000696360529285e-45			69.74883252690813	42.38615391932737	0.0	43.19535355168535	58.0862238332697	83.2954671495558	344.251299516956	1796.5860440729111	344.251299516956	[]
PA0270	PA14_03510	0.27836161586382263	8.882562817959312e-96			99.356866305126	118.13410189512392	0.0	30.286384640478968	69.49340562650315	132.28726434968598	1456.19814201468	13955.666030567525	1456.19814201468	[]
PA1582	PA14_44050	0.5776399927900152	0.0	sdhD	most stable	1159.8754766070579	1055.524686557946	83.6399290756059	512.0209210282903	905.0051504080037	1444.6816094541073	10813.375683931701	1114132.3639332498	10729.735754856096	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA4098	PA14_10890	0.2335604734424709	3.4448350832420046e-67			42.14767135722064	92.78931791176552	0.0	1.6233405555048126	11.907320782473047	34.30806353153988	933.927442864916	8609.857518530687	933.927442864916	[]
PA4278	PA14_08640	0.42529210626238667	5.660068638710971e-234			264.76138148892	246.19852746301567	2.47672876255681	135.6082262684095	191.1344326841	281.698627835651	2203.76307421628	60613.714924957276	2201.2863454537232	[]
PA4764	PA14_63020	0.4940386875322384	0.0	fur		1452.7192338007508	1180.5526534978414	136.623141060882	721.893549314054	1173.796380897665	1779.166240331275	11201.2204043851	1393704.5676807943	11064.597263324218	[]
PA4810	PA14_63570	0.2558168787010585	1.1073277345612452e-80	fdnI		274.10679638912114	230.8785304988427	0.0	126.59232868717147	221.1281897373595	341.46076594445697	1833.40382672397	53304.89584530503	1833.40382672397	['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA4483	PA14_58180	0.6314140072547458	0.0	gatA	most stable	1077.3169646484794	511.62991647005913	223.866054802485	716.108241677901	955.3338316451216	1338.847387181555	3550.32813866721	261765.17142715966	3326.4620838647247	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis']
PA0816	PA14_53720	0.3256445132121706	2.3318239862385116e-132			167.9528875560965	173.00794200922482	0.0	65.74112073139693	114.8705951571735	206.0066044917588	1625.4572150582699	29931.7479982673	1625.4572150582699	[]
PA1232	PA14_48340	0.14744705509336026	2.2103290392433978e-27			109.85756646510019	197.616363322962	0.0	18.897811067173624	40.3280051422127	95.6244009746159	1289.66165384099	39052.22705299291	1289.66165384099	[]
PA0352	PA14_04610	0.440592922339853	6.37215928757037e-253			290.630493819696	250.50941397767437	17.5598219834093	128.21665226155173	203.00541100430198	370.19699946885595	1895.0334924798199	62754.96649143782	1877.4736704964105	[]
PA1037	PA14_50920	0.3749674250891223	3.418793050024777e-178			139.21792534848572	123.28456795611231	0.0	59.94311134556489	113.992002399855	179.76865188202675	2037.252907107	15199.084696125276	2037.252907107	[]
PA1041	PA14_50880	0.4801336458961839	1.2366858805731811e-306			2241.7415382729378	4210.631762259405	0.0	214.27188902300625	708.9151010060447	2682.709922141425	52311.513842168395	17729419.837347742	52311.513842168395	[]
PA0659	PA14_08450	0.4476817900634811	4.890975004315613e-262			675.9802688714368	405.820130655706	129.606663306702	416.6255572369438	580.4575061038424	803.3949523918387	4973.46368700119	164689.9784454143	4843.857023694488	[]
PA1554	PA14_44370	0.5459439714477565	0.0	ccoN1		2168.516499466744	1875.7658447998226	152.350260674358	950.5243202941687	1674.20845631446	2710.421947015197	19144.084423416898	3518497.504517593	18991.73416274254	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA5277	PA14_69670	0.4981241707460057	0.0	lysA		1061.585397463278	584.9613875485089	185.36608435528402	741.8718328067537	975.8100078439699	1227.5405298070898	5868.02003491395	342179.82492267684	5682.653950558666	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA4913	PA14_64900	0.4099971735102374	5.471023269871772e-216			534.3619271163839	1158.2501755972255	3.6761076478755	106.33797742555174	265.162383955393	550.3468404712876	15141.5104202316	1341543.4692710035	15137.834312583724	['KEGG-Module-M00237: Branched-chain amino acid transport system']
PA3834	PA14_14440	0.5993741285945549	0.0	valS	most stable	1855.187929684348	777.5643209661739	413.44275359678704	1311.1989115208423	1770.8426601853698	2293.274995999248	5650.840429851949	604606.2732395871	5237.397676255162	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA0667	PA14_08540	0.5309160794076623	0.0			1816.3618722423041	1144.0353695958154	125.141999646429	1171.351572187305	1580.6977487879	2088.3572981734173	9646.59859211052	1308816.926886233	9521.456592464092	[]
PA4321	PA14_56140	0.5852138678968782	0.0		most stable	359.40716264903864	397.3429820593066	11.782423936972899	138.71098815836024	250.9835547343095	454.690345973094	4709.55191992617	157881.44539178247	4697.769495989197	[]
PA2249	PA14_35500	0.35698452067190944	1.598183144230794e-160	bkdB		2488.744906205417	5610.7271597840745	0.0	265.04336515498824	928.7589027888984	2968.1883872394124	78019.6766303662	31480259.26153868	78019.6766303662	['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA1813	PA14_41080	0.3273341238601527	8.543009080103402e-134			236.7866662551217	137.8030850955818	27.843559542912	138.62693426393022	205.49537762140355	300.78576986779706	1075.11559413343	18989.69026186016	1047.272034590518	['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA2197	PA14_36290	0.29998555881375005	1.1699428704969586e-111			236.15043159356497	257.2953639511246	0.0	85.60975352051807	163.3042292837485	303.2817549362785	2940.95897470284	66200.90431074168	2940.95897470284	[]
PA2860	PA14_27120	0.3900071329110177	7.380814184046317e-194			342.53035453422723	593.5558792639282	32.9414500339498	148.8991340015393	226.39106161908452	349.99569614410456	9009.77241116092	352308.581808775	8976.83096112697	[]
PA1623	PA14_43530	0.5051503859178542	0.0			503.1350144032852	294.94518219917967	39.768081046202795	316.57581598143923	439.8682308241724	621.09887559396	2062.0719152923307	86992.66050250731	2022.303834246128	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA5279	PA14_69700	0.3901589701555658	5.078206906633405e-194			556.4805650755643	298.79996488656286	156.475759726429	400.6451808690869	512.6364220425789	626.267099257558	3932.1325651677294	89281.41901621119	3775.6568054413015	[]
PA1245	PA14_48140	0.3869412831340357	1.345282427089562e-190	aprX		1493.542157226453	4843.502412851065	0.0	143.52017174475628	324.75785765208803	839.9743475129269	65912.6824068016	23459515.62329409	65912.6824068016	[]
PA5031	PA14_66520	0.17610615195972298	1.622477772027229e-38			67.00806555634128	109.62089001235626	0.0	10.529085248357203	26.44051876476225	63.30767288224059	733.539890104563	12016.739527101108	733.539890104563	[]
PA0316	PA14_04110	0.4734754114264546	4.3630655833302737e-297	serA		1961.1991182720624	2171.2546087434594	246.305132647179	1036.8713729764322	1489.113029096015	2161.7671590452724	33332.591924786604	4714346.575989713	33086.286792139435	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA2308	PA14_34780	0.268011708020288	1.1495216531812132e-88			50.73301290490293	117.70201965495406	0.0	4.22615625138452	12.244759386793499	39.243698325801546	1649.5536784323801	13853.765430855188	1649.5536784323801	['KEGG-Module-M00188: NitT/TauT family transport system']
PA0175	PA14_02200	0.3784583478472223	9.353207888450943e-182			257.9503945842386	329.7232386553769	0.0	36.89099919383417	134.80666343568151	371.9867017450517	2562.91859044066	108717.41410939065	2562.91859044066	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA1316	PA14_47230	0.2621162985497362	9.400569379870833e-85			135.08533086621432	197.73832020806702	0.0	33.02260257760223	70.69993537933601	150.19794339116925	1791.7126552960199	39100.44327870806	1791.7126552960199	[]
PA2011	PA14_38490	0.4902790371464958	1.354e-321	liuE		528.5515546109699	555.1569575096959	0.0	155.25948539280677	303.698880261455	703.9185461086577	3589.9365093537103	308199.24747142225	3589.9365093537103	['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00281: Geraniol degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA5417	PA14_71490	0.2264331329778536	3.714181264092246e-63	soxD		45.44636224970869	84.68119418784674	0.0	4.22398119348698	12.3778402775719	46.65312650074434	659.676630093069	7170.904649079809	659.676630093069	['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA4148	PA14_10280	0.16459112263128264	8.52279646523759e-34			57.09145967802682	132.05910888732095	0.0	2.7304393675932954	13.882271765841901	45.03602840197397	1293.95323141836	17439.60824011329	1293.95323141836	['KEGG-Pathway-pae00650: Butanoate metabolism']
PA0529	PA14_06890	0.2301035537963504	3.2386076317332172e-65			266.6946583961158	433.68109059547226	0.0	65.57707673266823	149.49450617941548	309.378673484694	5523.626739779979	188079.2883400782	5523.626739779979	[]
PA2985	PA14_25470	0.3008565100193142	2.506290364784011e-112			163.02909819555353	121.7127358352887	4.54018677690652	83.8990816845315	123.72007735422599	208.58793976278827	930.300940869431	14813.990064510765	925.7607540925244	[]
PA4794	PA14_63350	0.33568913721205185	4.9485314209735274e-141			168.99873230862926	166.37117987238167	0.0	85.50379418806004	126.8763971052535	200.57207268951927	1854.9724908392104	27679.369492128382	1854.9724908392104	[]
PA4497	PA14_58360	0.3651454868234975	2.1147856753382902e-168	dppA2		385.6037722128615	346.93108368658966	1.0797284144583	148.41101531897723	287.77664644304605	520.8431704904982	4317.89064784653	120361.17682795148	4316.8109194320705	[]
PA1267	PA14_47850	0.10658930792351458	5.450257051713587e-15	lhpB	least stable	54.98293743101793	116.67615313979331	0.0	5.464003301845944	13.541852320692751	40.93971900695252	1101.16955045954	13613.324711500503	1101.16955045954	[]
PA5199	PA14_68680	0.4583074359984401	4.123388625850703e-276	amgS		384.6198991615186	281.6811710194266	37.1509314383521	227.96822864790573	319.142547925121	445.53253552815397	3344.36873656656	79344.28210687544	3307.217805128208	[]
PA5042	PA14_66640	0.37770104426901535	5.592535673790685e-181	pilO		797.6274977007761	636.2656753268661	60.904963095584	376.9039649338663	584.9944520273095	1030.3651203845077	4079.38339567997	404834.00959915295	4018.4784325843852	[]
PA4306	PA14_55940	0.4172903437968897	1.8998354395134342e-224	flp		1576.0222060076042	8273.0974155093	0.0	26.793789639276646	94.26667766840956	648.0773399631883	165950.082044328	68444140.84650667	165950.082044328	[]
PA2013	PA14_38470	0.4209664494047621	8.600275362182851e-229	liuC		455.36475925906194	618.4430202061451	0.0	70.6804897569859	231.6292366914615	582.8800237070636	5362.2655323262	382471.76924169844	5362.2655323262	['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA0174	PA14_02190	0.3489990842705274	4.909331818733458e-153			84.06240131881782	109.81208418796595	0.0	13.126784452491501	41.914999776742214	119.24150948431476	1193.56136522327	12058.693833704925	1193.56136522327	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA4606	PA14_60950	0.4478919973618206	2.604890965633883e-262			2314.6995364982267	1195.204951984848	302.036062286273	1493.3979421259303	2093.17687116165	2868.05633866614	11120.713534531202	1428514.877249103	10818.677472244928	[]
PA2031	PA14_38260	0.2738196682738928	1.2821295203049691e-92			104.02279458751164	217.47051161905117	0.0	12.131977577538429	34.23241308422945	109.11992512699075	2672.78469606584	47293.423423851855	2672.78469606584	[]
PA5212	PA14_68840	0.4732811485770466	8.22601300835645e-297			694.0916860524701	1694.304018990058	2.2975672799221902	124.80389325312973	290.20590698420745	696.2291577845193	32696.973443662002	2870666.1087658633	32694.67587638208	[]
PA4900	PA14_64750	0.16253186550932794	5.4905929913268724e-33			101.54350014316523	215.53691015062202	0.0	18.608041534659527	35.24418610046896	80.73430344103845	3252.09585389872	46456.15963727731	3252.09585389872	[]
PA0250	PA14_03090	0.2864914445431158	1.386514035254601e-101			452.93197793795485	834.2385578927158	1.1624559261963	146.8701263908035	251.60113756036597	426.03866823799655	15277.888596463701	695953.971474918	15276.726140537505	[]
PA3124	PA14_23700	0.3327052404317821	2.0192732473499996e-138			252.93278963977642	211.7699406555841	8.436748321920051	122.09749836372849	192.6388373646285	330.843570781327	1867.21040279385	44846.5077652696	1858.7736544719298	[]
PA2759	PA14_28410	0.2839535110647134	9.453628322110298e-100			515.5093821591712	1944.759472578363	0.0	34.0005295222104	88.44634805792109	276.1569341549807	27085.9439973835	3782089.406183273	27085.9439973835	[]
PA0711	PA14_55117	0.0725890520636171	1.0682946366576703e-07		least stable	91.4777634115653	507.5264606311767	0.0	9.070682709567157	16.828478209153502	36.350364430163296	8363.81522664265	257583.1082408093	8363.81522664265	[]
PA3542	PA14_18550	0.16205318562194734	8.436521136515735e-33	alg44		125.2118013977079	688.4554849988461	0.0	9.118288699744095	24.6357024076873	62.247674196462725	13884.7618702494	473970.9548249965	13884.7618702494	[]
PA1425	PA14_46010	0.18290692029154895	1.8391490345169611e-41			150.73567799072447	186.67799004837315	0.0	51.96243764281567	88.91352222101453	170.57973178750626	1445.08939157417	34848.6719685005	1445.08939157417	[]
