PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA4093	PA14_10950	0.8136457104514901	0.0		most stable
PA0470	PA14_06160	0.7136368653008811	0.0	fiuA	most stable
PA2839	PA14_27390	0.6505137536989015	0.0		most stable
PA2801	PA14_27910	0.5014746887844765	0.0		most stable
PA1725	PA14_42250	0.6034975510894616	0.0	pscL	most stable
PA5286	PA14_69780	0.6306580743241651	0.0		most stable
PA4584	PA14_60660	0.178745441153886	1.2051022897999182e-39		least stable
PA4386	PA14_57020	0.5820376415273123	0.0	groES	most stable
PA2847	PA14_27270	0.674621398250774	0.0		most stable
PA4681	PA14_61920	0.7245277882090163	0.0		most stable
PA4842	PA14_64030	0.584595641504668	0.0		most stable
PA5548	PA14_73160	0.5586691254405513	0.0		most stable
PA5308	PA14_70080	0.6401488334794951	0.0	lrp	most stable
PA2187	PA14_36360	0.5826813174645883	0.0		most stable
PA0764	PA14_54410	0.585666325411231	0.0	mucB	most stable
PA4372	PA14_56850	0.6584292544744829	0.0		most stable
PA1515	PA14_44850	0.5746174472745099	0.0	alc	most stable
PA3804	PA14_14860	0.7893181613761273	0.0		most stable
PA5041	PA14_66630	0.49546501272712967	0.0	pilP
PA5426	PA14_71620	0.8590608229426849	0.0	purE	most stable
PA3923	PA14_13130	0.7427917165815204	0.0		most stable
PA2709	PA14_29110	0.7630142870044095	0.0	cysK	most stable
PA4044	PA14_11550	0.8546812474192117	0.0	dxs	most stable
PA3079	PA14_24330	0.6097594164257015	0.0		most stable
PA0646	PA14_08310	0.5549594991429639	0.0		most stable
PA0048	PA14_00600	-0.03307546399567899	0.015557593592758432		least stable
PA4847	PA14_64100	0.6480428258528914	0.0	accB	most stable
PA4808	PA14_63540	0.4524194588484439	2.9913917073439537e-268	selA
PA5394	PA14_71220	0.2957263751136784	2.0283114414050816e-108	cls
PA4747	PA14_62810	0.7096299804665822	0.0	secG	most stable
PA0299	PA14_03900	0.663956009770146	0.0	spuC	most stable
PA0954	PA14_51920	0.2423793301342867	2.265451229318907e-72
PA5025	PA14_66440	0.6927154587755857	0.0	metY	most stable
PA3447	PA14_19520	0.7665216897960739	0.0		most stable
PA5217	PA14_68900	0.5059966081841099	0.0		most stable
PA1963	PA14_39140	0.42577110986790306	1.4939683705562377e-234
PA0357	PA14_04670	0.7528527031897253	0.0	mutM	most stable
PA0803	PA14_53860	0.7742452399964209	0.0		most stable
PA4978	PA14_65810	0.6713739596767089	0.0		most stable
PA2779	PA14_28140	0.735329074705618	0.0		most stable
PA4425	PA14_57500	0.8514701810027339	0.0		most stable
PA4085	PA14_11070	0.8177962700300968	0.0	cupB2	most stable
PA4532	PA14_58810	0.6168842254119163	0.0		most stable
PA2754	PA14_28490	0.7296350069559151	0.0		most stable
PA2147	PA14_36810	0.5311552327562074	0.0	katE	most stable
PA2003	PA14_38590	0.6898115955250351	0.0	bdhA	most stable
PA0923	PA14_52310	0.6555629962417365	0.0	dinB	most stable
PA0560	PA14_07290	0.7427180913186556	0.0		most stable
PA1722	PA14_42280	0.6654501770719143	0.0	pscI	most stable
PA0490	PA14_06390	0.5175712224959717	0.0		most stable
PA4721	PA14_62470	0.7392060208242556	0.0		most stable
PA1702	PA14_42510	0.469867311312745	5.319541682390465e-292	pcr4
PA5087	PA14_67200	0.47390421947480577	1.0746304346188094e-297
PA5406	PA14_71360	0.7386567314102104	0.0		most stable
PA4545	PA14_60230	0.8495488035456313	0.0	comL	most stable
PA4221	PA14_09340	0.692098740960951	0.0	fptA	most stable
PA5063	PA14_66900	0.7326457232639795	0.0	ubiE	most stable
PA5237	PA14_69150	0.834293673547792	0.0		most stable
PA1575	PA14_44130	0.6805926861064484	0.0		most stable
PA0504	PA14_06570	0.6198590156919586	0.0	bioD	most stable
PA3454	PA14_19430	0.5383207580068134	0.0		most stable
PA5470	PA14_72200	0.6610805241588935	0.0		most stable
PA0925	PA14_52290	0.5303573216271722	0.0		most stable
PA3209	PA14_22700	0.5629848434571663	0.0		most stable
PA0718	PA14_48990	0.4259569107265922	8.90639530546153e-235
PA0373	PA14_04900	0.83111282495344	0.0	ftsY	most stable
PA2780	PA14_28130	0.3536780924850339	2.1388778012984117e-157	bswR
PA4350	PA14_56560	0.5409155371437844	0.0	olsB	most stable
PA4678	PA14_61880	0.8051709891125987	0.0	rimI	most stable
PA4587	PA14_60700	0.7382954048312941	0.0	ccpR	most stable
PA2238	PA14_35650	0.35444919729959307	4.0213536545572574e-158	pslH
PA3438	PA14_19630	0.5903368387441823	0.0	folE1	most stable
PA5336	PA14_70440	0.7978854729017646	0.0	gmk	most stable
PA2037	PA14_38180	0.4047850429248374	4.5261300052723954e-210
PA0292	PA14_03810	0.43199431954417006	3.7408773859415587e-242	aguA
PA4995	PA14_66050	0.576862641065128	0.0		most stable
PA0032	PA14_00400	0.4558526883452652	8.151133760895493e-273
PA0192	PA14_02410	0.6966798233570056	0.0		most stable
PA5065	PA14_66920	0.8144869375966481	0.0	ubiB	most stable
PA0169	PA14_02110	0.7335560854392446	0.0	siaD	most stable
PA1573	PA14_44150	0.36348945954294765	8.763135118718503e-167
PA2489	PA14_32450	0.6362991281890721	0.0		most stable
PA0576	PA14_07520	0.7215817031863944	0.0	rpoD	most stable
PA3053	PA14_24610	0.46594269468260563	1.5458460157192535e-286
PA4491	PA14_58270	0.6207586504062114	0.0	magB	most stable
PA3681	PA14_16750	0.48429729924040626	1.03137898891e-312
PA2850	PA14_27220	0.08148106870581939	2.40471961031637e-09	ohr	least stable
PA0441	PA14_05770	0.3640400508724311	2.5466905444046378e-167	dht
PA1182	PA14_49150	0.6643596378756954	0.0		most stable
PA0378	PA14_04950	0.7830329501788139	0.0		most stable
PA5227	PA14_69030	0.6653714656378901	0.0		most stable
PA2756	PA14_28440	0.2974970055489556	9.275199836397708e-110
PA2087	PA14_37520	0.6504989306709896	0.0		most stable
PA1422	PA14_46060	0.3798296637139797	3.6252592707813563e-183	gbuR
PA4744	PA14_62760	0.8513642476052835	0.0	infB	most stable
PA0783	PA14_54150	0.7902328438074884	0.0	putP	most stable
PA1111	PA14_50020	0.7024849452962197	0.0		most stable
PA1132	PA14_49740	0.7400376941559231	0.0		most stable
PA2163	PA14_36590	0.5990777282769366	0.0		most stable
PA4902	PA14_64780	0.566550853025036	0.0		most stable
PA3100	PA14_24040	0.6207525110269813	0.0	xcpU	most stable
PA4837	PA14_63960	0.4617853897819634	7.924256474729456e-281
PA2256	PA14_35400	0.8616122048860924	0.0	pvcC	most stable
PA4168	PA14_09970	0.6338373494937967	0.0	fpvB	most stable
PA0850	PA14_53270	0.4590048181555584	4.720071085692885e-277
PA3451	PA14_19480	0.7410675045255096	0.0		most stable
PA4533	PA14_58820	0.4736821722034302	2.220652565785012e-297
PA0848	PA14_53300	0.35932336524641745	9.31862660292669e-163	ahpB
PA2318	PA14_34670	0.6036745590040571	0.0		most stable
PA0416	PA14_05420	0.7175673884172347	0.0	chpD	most stable
PA5298	PA14_69940	0.8379602965683671	0.0		most stable
PA3786	PA14_15110	0.7305588852575264	0.0		most stable
PA3095	PA14_24100	0.7342337792391784	0.0	xcpZ	most stable
PA2902	PA14_26540	0.712959298821319	0.0		most stable
PA2921	PA14_26270	0.410001520840198	5.4086459988844374e-216
PA0960	PA14_51850	0.6601679172236614	0.0		most stable
PA3298	PA14_21380	0.575835837619782	0.0		most stable
PA4447	PA14_57770	0.7772733887261051	0.0	hisC1	most stable
PA2442	PA14_33040	0.7588339534716394	0.0	gcvT2	most stable
PA2516	PA14_32110	0.7954468842139854	0.0	xylZ	most stable
PA3309	PA14_21220	0.5576682161989254	0.0		most stable
PA5364	PA14_70790	0.6958335247197012	0.0		most stable
PA4950	PA14_65400	0.521077329762765	0.0		most stable
PA2816	PA14_27720	0.7877758891397659	0.0		most stable
PA3966	PA14_12560	0.7371127583800716	0.0		most stable
PA0726	PA14_48910	0.46982196740002824	6.157498035612761e-292
PA0085	PA14_01030	0.485573365089207	1.359781521e-314	hcp1
PA1605	PA14_43740	0.49970238431795955	0.0
PA3346	PA14_20780	0.8522111219637251	0.0	hsbR	most stable
PA3740	PA14_16020	0.7819166255235822	0.0		most stable
PA4610	PA14_61000	0.4215519800278813	1.728009616304788e-229
PA3908	PA14_13350	0.7345954098891279	0.0		most stable
PA2662	PA14_29660	0.32484503701082335	1.1066620047192358e-131
PA4057	PA14_11380	0.7801913188931784	0.0	nrdR	most stable
PA5445	PA14_71890	0.7525334719113718	0.0		most stable
PA1012	PA14_51250	0.7198987142485037	0.0		most stable
PA5484	PA14_72390	0.2896290988282891	7.05392193129987e-104	kinB
PA2802	PA14_27900	0.555578643205688	0.0		most stable
PA3047	PA14_24690	0.5102281418095924	0.0		most stable
PA2601	PA14_30450	0.6230306595323939	0.0		most stable
PA5105	PA14_67420	0.6652755047760097	0.0	hutC	most stable
PA1036	PA14_50930	0.5354835059758103	0.0		most stable
PA1376	PA14_46450	0.5339435699679951	0.0	aceK	most stable
PA3634	PA14_17330	0.46028965860162857	8.589378951364419e-279
PA1769	PA14_41680	0.3977783969659992	2.790626623992558e-202
PA1272	PA14_47790	0.6386492339490009	0.0	cobO	most stable
PA2546	PA14_31640	0.5011226022272135	0.0		most stable
PA3540	PA14_18580	0.4438867456651842	3.944783271716094e-257	algD
PA3219	PA14_22590	0.6064291769201821	0.0		most stable
PA3803	PA14_14880	0.823693580015269	0.0	gcpE	most stable
PA5178	PA14_68400	0.5931931833733457	0.0		most stable
PA1896	PA14_40010	0.4108484446504697	5.7742737805881664e-217
PA5337	PA14_70450	0.744646488816788	0.0	rpoZ	most stable
PA4067	PA14_11270	0.6457718096763273	0.0	oprG	most stable
PA5244	PA14_69250	0.809891109089621	0.0		most stable
PA3192	PA14_22940	0.6401269838422059	0.0	gltR	most stable
PA2415	PA14_33460	0.7488358895057871	0.0		most stable
PA2157	PA14_36670	0.5462765279013317	0.0		most stable
PA4288	PA14_55730	0.4082396688987826	5.562769985067699e-214
PA0675	PA14_55550	0.6399421065087525	0.0	vreI	most stable
PA3950	PA14_12760	0.8391257731830579	0.0		most stable
PA1885	PA14_40130	0.7875742052723481	0.0		most stable
PA5080	PA14_67110	0.7093772813045338	0.0		most stable
PA5457	PA14_72030	0.6251046973700823	0.0		most stable
PA3108	PA14_23920	0.8039293566188044	0.0	purF	most stable
PA4632	PA14_61290	0.7950607689358871	0.0		most stable
PA1807	PA14_41160	0.809547200263909	0.0	nppD	most stable
PA5424	PA14_71590	0.5641118356169474	0.0		most stable
PA4577	PA14_60560	0.6143986757567517	0.0		most stable
PA3482	PA14_19050	0.8344269004856617	0.0	metG	most stable
PA0262	PA14_03220	0.489378165705298	3.023e-320	vgrG2b
PA0598	PA14_07800	0.6983426866705542	0.0		most stable
PA3627	PA14_17420	0.6590453350454099	0.0	ygbB	most stable
PA1642	PA14_43280	0.631033857014861	0.0	selD	most stable
PA2262	PA14_35330	0.47423690028034476	3.618632064196449e-298
PA0786	PA14_54110	0.6611768005188796	0.0		most stable
PA3618	PA14_17520	0.15467622138359138	5.3556666159431696e-30		least stable
PA3935	PA14_12970	0.6586493711315851	0.0	tauD	most stable
PA5355	PA14_70690	0.5738106894049603	0.0	glcD	most stable
PA2687	PA14_29360	0.5172247553645574	0.0	pfeS	most stable
PA2671	PA14_29550	0.7787446205400503	0.0		most stable
PA0242	PA14_03000	0.6988855506031756	0.0		most stable
PA2252	PA14_35460	0.6844399474114506	0.0		most stable
PA3087	PA14_24230	0.5092752514626576	0.0		most stable
PA0989	PA14_51500	0.6091043366276302	0.0		most stable
PA2532	PA14_31810	0.557799616931276	0.0	tpx	most stable
PA1812	PA14_41090	0.7768010962005455	0.0	mltD	most stable
PA3437	PA14_19640	0.688902363274668	0.0	folM	most stable
PA2535	PA14_31770	0.6792942320004122	0.0		most stable
PA1995	PA14_38710	0.5850157591869897	0.0		most stable
PA2438	PA14_33080	0.6996929736436492	0.0		most stable
PA3535	PA14_18630	0.6180794364235581	0.0		most stable
PA0900	PA14_52640	0.7463818710010227	0.0		most stable
PA4154	PA14_10220	0.6400818745557662	0.0		most stable
PA3773	PA14_15270	0.890325025923195	0.0		most stable
PA3914	PA14_13280	0.31226085907434614	2.641868502818614e-121	moeA1
PA0660	PA14_08460	0.5231959191569097	0.0		most stable
PA4992	PA14_66010	0.8041247110776049	0.0		most stable
PA4310	PA14_56010	0.1693303341411031	1.0672497272232793e-35	pctB	least stable
PA3662	PA14_16990	0.4958666824035051	0.0
PA4765	PA14_63030	0.8168389047503104	0.0	omlA	most stable
PA1839	PA14_40730	0.5939469567769599	0.0		most stable
PA0835	PA14_53480	0.6558382082093417	0.0	pta	most stable
PA2471	PA14_32670	0.8509502375249088	0.0		most stable
PA1983	PA14_38850	0.5884505456811514	0.0	exaB	most stable
PA1047	PA14_50820	0.1312383417721515	5.534712544558602e-22		least stable
PA4884	PA14_64560	0.21834499849420716	9.547075787856811e-59
PA2276	PA14_35140	0.5494645495229749	0.0		most stable
PA2534	PA14_31780	0.6291516287265422	0.0		most stable
PA0457	PA14_05970	0.6079955868372025	0.0		most stable
PA2739	PA14_28710	0.5071056628479813	0.0	pheT	most stable
PA2026	PA14_38320	0.15600568233170725	1.71284804850025e-30		least stable
PA2435	PA14_33130	0.4832402339429069	3.6702418441967e-311
PA1882	PA14_40170	0.5918613741107853	0.0		most stable
PA4612	PA14_61020	0.23559317722335743	2.299754881471396e-68
PA2554	PA14_31510	0.7425555646189216	0.0		most stable
PA1555	PA14_44360	0.6501454177771554	0.0	ccoP2	most stable
PA2504	PA14_32280	0.7700921738810271	0.0		most stable
PA4843	PA14_64050	0.40840950365230705	3.5632936149892425e-214	gcbA
PA2138	PA14_36910	0.6339574523895007	0.0	ligD	most stable
PA1629	PA14_43440	0.7593385295336119	0.0		most stable
PA2630	PA14_30100	0.701703447798473	0.0		most stable
PA0484	PA14_06310	0.8542537343956471	0.0		most stable
PA1277	PA14_47690	0.791415317819309	0.0	cobQ	most stable
PA2204	PA14_36200	0.6149238586234174	0.0		most stable
PA0956	PA14_51900	0.8042732426089392	0.0	proS	most stable
PA0492	PA14_06420	0.3978284762722996	2.458603101008937e-202
PA2268	PA14_35240	0.6963416377021283	0.0		most stable
PA1006	PA14_51310	0.6797086921188109	0.0		most stable
PA2521	PA14_31990	0.40931063423599645	3.338817948357809e-215	czcB
PA2762	PA14_28380	0.39461013494024494	8.069127974132806e-199
PA2570	PA14_31290	0.5849675224690546	0.0	lecA	most stable
PA0858	PA14_53180	0.713007759861147	0.0		most stable
PA1092	PA14_50290	0.5892286559617499	0.0	fliC	most stable
PA4434	PA14_57600	0.5722752603748235	0.0		most stable
PA3102	PA14_24010	0.6636959843740451	0.0	xcpS	most stable
PA5077	PA14_67065	0.6753061447993863	0.0	opgH	most stable
PA3606	PA14_17650	0.7448331036186965	0.0		most stable
PA0288	PA14_03770	0.8072557439268075	0.0	gpuA	most stable
PA2974	PA14_25590	0.6661942070203674	0.0		most stable
PA0240	PA14_02980	0.8467613104789491	0.0		most stable
PA2873	PA14_26930	0.31960753393433866	2.6557425562521502e-127	tgpA
PA3009	PA14_25140	0.5257542009948091	0.0		most stable
PA2208	PA14_36150	0.8814346172836409	0.0		most stable
PA3280	PA14_21610	0.6269875698933345	0.0	oprO	most stable
PA3723	PA14_16260	0.7827472842296321	0.0		most stable
PA0534	PA14_06960	0.5212566641025046	0.0	pauB1	most stable
PA5490	PA14_72460	0.7544474115298986	0.0	cc4	most stable
PA3043	PA14_24730	0.5477363561047641	0.0		most stable
PA0024	PA14_00280	0.8219646250023471	0.0	hemF	most stable
PA4252	PA14_08960	0.7908717000875287	0.0	rplX	most stable
PA0452	PA14_05890	0.6945668872310236	0.0		most stable
PA3374	PA14_20430	0.5777452816886988	0.0		most stable
PA2419	PA14_33420	0.7023793521689958	0.0		most stable
PA3396	PA14_20150	0.40854498909070175	2.497208784947383e-214	nosL
PA1007	PA14_51300	0.7061726000960052	0.0		most stable
PA5423	PA14_71580	0.521433290542762	0.0		most stable
PA4786	PA14_63270	0.753179489737805	0.0		most stable
PA1226	PA14_48420	0.5676581954715311	0.0		most stable
PA0309	PA14_04040	0.3964507642192171	7.955596611123387e-201
PA4826	PA14_63820	0.6311872398619109	0.0		most stable
PA2849	PA14_27230	0.5089539170511966	0.0	ohrR	most stable
PA0940	PA14_52090	0.5171030493602198	0.0		most stable
PA1104	PA14_50100	0.731025091416282	0.0	fliI	most stable
PA1519	PA14_44800	0.7122268078155843	0.0		most stable
PA5166	PA14_68250	0.7216411033218599	0.0	dctD	most stable
PA3048	PA14_24675	0.671557072075593	0.0		most stable
PA2545	PA14_31650	0.7917612257853919	0.0	xthA	most stable
PA0788	PA14_54080	0.755445024167422	0.0		most stable
PA1463	PA14_45510	0.6717714698738402	0.0		most stable
PA4795	PA14_63360	0.44729692022017936	1.5482575384349859e-261
PA4115	PA14_10730	0.692314098499987	0.0		most stable
PA1259	PA14_47930	0.8589866475683828	0.0	lhpH	most stable
PA0062	PA14_00740	0.4138574902107022	1.935084019820273e-220
PA2069	PA14_37745	0.7943481514579878	0.0		most stable
PA5446	PA14_71900	0.5418055129070529	0.0		most stable
PA2848	PA14_27250	0.8137059354578351	0.0		most stable
PA4096	PA14_10910	0.7446675390521801	0.0		most stable
PA2314	PA14_34710	0.8657412349164514	0.0		most stable
PA0460	PA14_06010	0.7390160477174444	0.0		most stable
PA2770	PA14_28280	0.6549605939908769	0.0		most stable
PA2281	PA14_35070	0.5440040367499218	0.0		most stable
PA0083	PA14_01010	0.6702373290017424	0.0	tssB1	most stable
PA0150	PA14_01860	0.687809424173783	0.0		most stable
PA5187	PA14_68510	0.6805547941711584	0.0		most stable
PA1356	PA14_46750	0.8624305795179652	0.0		most stable
PA5205	PA14_68750	0.5292574337681937	0.0		most stable
PA3085	PA14_24245	0.7774930484643443	0.0		most stable
PA0154	PA14_01910	0.7728312893705798	0.0	pcaG	most stable
PA3676	PA14_16820	0.3775944408466441	7.190665544308611e-181	mexK
PA3729	PA14_16180	0.8090272249755073	0.0		most stable
PA5379	PA14_71060	0.8019259706478459	0.0	sdaB	most stable
PA5144	PA14_67940	0.8148028006077335	0.0		most stable
PA5209	PA14_68810	0.4359978431884109	3.9610553700966204e-247
PA3325	PA14_21040	0.7643630749123845	0.0		most stable
PA2321	PA14_34640	0.44510054791009984	1.080133645024171e-258
PA3186	PA14_23030	0.6121389176980819	0.0	oprB	most stable
PA3670	PA14_16890	0.5800201615644721	0.0		most stable
PA1137	PA14_49690	0.4695393950126318	1.5314128374630853e-291
PA1915	PA14_39770	0.8031617545922145	0.0		most stable
PA0879	PA14_52900	0.44830108084259085	7.634381485868361e-263
PA0185	PA14_02340	0.8237481263474522	0.0		most stable
PA3368	PA14_20491	0.4021429265107117	4.123948751537599e-207
PA1085	PA14_50380	0.5805299025478939	0.0	flgJ	most stable
PA5322	PA14_70270	0.5946465081028741	0.0	algC	most stable
PA0551	PA14_07170	0.7662469092885139	0.0	epd	most stable
PA1500	PA14_45020	0.3078582916746406	8.612597576097743e-118
PA0801	PA14_53880	0.6528296520547066	0.0		most stable
PA1620	PA14_43570	0.8373940543119391	0.0		most stable
PA0791	PA14_54010	0.7535489851277367	0.0		most stable
PA1365	PA14_46640	0.652358034731599	0.0		most stable
PA1406	PA14_46260	0.6303752258156075	0.0		most stable
PA0102	PA14_01240	0.31264940274628283	1.2851530894291616e-121
PA4675	PA14_61850	0.7836140633509431	0.0	chtA	most stable
PA3372	PA14_20450	0.6754273437920215	0.0		most stable
PA1113	PA14_49970	0.7925575345860774	0.0		most stable
PA2799	PA14_27930	0.7227988112159748	0.0		most stable
PA2299	PA14_34880	0.4111471371359241	2.6191834830103424e-217
PA2670	PA14_29560	0.6810696652411731	0.0		most stable
PA2379	PA14_33890	0.2857329587791382	4.919721030984406e-101
PA2408	PA14_33550	0.5687066461493022	0.0	fpvD	most stable
PA3328	PA14_21010	0.5686017461743758	0.0		most stable
PA3866	PA14_13940	0.39390399401336534	4.7106763532274104e-198
PA3679	PA14_16780	0.7568966331581791	0.0		most stable
PA0028	PA14_00320	0.5407998840578851	0.0		most stable
PA2696	PA14_29260	0.7009350448614527	0.0		most stable
PA2808	PA14_27830	0.2757299316353449	6.116349551019278e-94	ptrA
PA5155	PA14_68090	0.585417543107512	0.0		most stable
PA5319	PA14_70230	0.6503764138501282	0.0	radC	most stable
PA3366	PA14_20560	0.4391440687580536	4.37206056516003e-251	amiE
PA3069	PA14_24440	0.2182403586321276	1.0858613103395414e-58
PA5545	PA14_73120	0.6664556393596065	0.0		most stable
PA0724	PA14_48930	0.4124649956658722	7.928065292155313e-219
PA3746	PA14_15960	0.8404286204262227	0.0	ffh	most stable
PA4112	PA14_10770	0.8520443603566717	0.0		most stable
PA5027	PA14_66460	0.625269481855157	0.0		most stable
PA2383	PA14_33840	0.7181569307544361	0.0		most stable
PA2942	PA14_25990	0.442918412155525	6.886832022213528e-256
PA1240	PA14_48200	0.15391426093454633	1.0246946125020865e-29		least stable
PA1287	PA14_47550	0.7150455202879112	0.0		most stable
PA4811	PA14_63580	0.2650883975186525	1.0306465965135986e-86	fdnH
PA4391	PA14_57070	0.5371484746966638	0.0		most stable
PA2482	PA14_32530	0.09935707462447063	3.2649572022645416e-13		least stable
PA2604	PA14_30410	0.37424377073106113	1.849157714436591e-177
