PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA14_04690	PA0359	0.45360342769108414	9.072001758183602e-270
PA14_10660	PA4120	0.22705968633316354	1.7077204452337672e-63
PA14_57390	PA4416	0.6021853615108528	0.0	murF	most stable
PA14_21030	PA3326	0.5853677841127928	0.0		most stable
PA14_57570	PA4431	0.613905707273035	0.0		most stable
PA14_58270	PA4491	0.6211128935301216	0.0		most stable
PA14_33120	PA2436	0.19022575661240004	9.345417524777673e-45		least stable
PA14_32720	PA2467	0.677438322950576	0.0		most stable
PA14_46030	PA1423	0.3290156497370236	3.297519166983579e-135
PA14_35210	PA2270	0.6885962920136858	0.0		most stable
PA14_06120	PA0467	0.6433883837934059	0.0		most stable
PA14_31460	PA2558	0.37968739867272494	5.494738384962984e-183
PA14_64850	PA4908	0.7592562794762947	0.0		most stable
PA14_40010	PA1896	0.41039603425209836	2.093834847666624e-216
PA14_14480	PA3830	0.7816364499614181	0.0		most stable
PA14_19920	PA3415	0.6890785588730233	0.0		most stable
PA14_43570	PA1620	0.837350538412155	0.0		most stable
PA14_58930	PA2226	0.19444187680115954	1.0142348889430699e-46		least stable
PA14_04480	PA0342	0.8102613763202664	0.0	thyA	most stable
PA14_30240	PA2619	0.7323667307487665	0.0	infA	most stable
PA14_22320	PA3237	0.3678023701614096	5.519459876127082e-171
PA14_47720	PA1276	0.7487146076830283	0.0	cobC	most stable
PA14_71700	PA5433	0.5866431813869909	0.0		most stable
PA14_32270	PA2505	-0.21089022779102282	7.934346409183547e-55		least stable
PA14_13770	PA3876	0.5145604338310545	0.0	narK2	most stable
PA14_11880	PA4018	0.603083856665371	0.0		most stable
PA14_57710	PA4442	0.7201868286382984	0.0	cysN	most stable
PA14_67975	PA5146	0.768552390356146	0.0		most stable
PA14_57890	PA4457	0.7666474564996486	0.0		most stable
PA14_68480	PA5184	0.5687045592649161	0.0		most stable
PA14_20510	PA2457	0.3558380817205104	2.095934673778902e-159
PA14_64370	PA4867	-0.10563754135146428	9.547021988938743e-15	ureB	least stable
PA14_60410	PA4564	0.7161875257698093	0.0		most stable
PA14_25500	PA2982	0.8427276279749276	0.0		most stable
PA14_57960	PA4464	0.6480672909033315	0.0	ptsN	most stable
PA14_67470	PA5109	0.7776594536725845	0.0		most stable
PA14_08900	PA4258	0.7939222540980843	0.0	rplV	most stable
PA14_72300	PA5477	0.48464337371036326	3.65201157103e-313
PA14_01100	PA0090	0.505352769785213	0.0		most stable
PA14_13500	PA3896	0.05773009443349181	2.3964276070829377e-05		least stable
PA14_48870	PA1192	0.8312043679180241	0.0		most stable
PA14_45100	PA1494	0.4877869463756307	8.17317e-318
PA14_21050	PA3324	0.8252390725915547	0.0		most stable
PA14_24970	PA3023	0.7408439125418619	0.0		most stable
PA14_56090	PA4317	0.8513024896420874	0.0		most stable
PA14_00180	PA0017	0.8252301114571445	0.0		most stable
PA14_15790	PA3760	0.7057587513935759	0.0		most stable
PA14_66210	PA5008	0.8403862199477296	0.0		most stable
PA14_13850	PA3870	0.5306524776468885	0.0	moaA	most stable
PA14_11070	PA4085	0.8177828158563809	0.0	cupB2	most stable
PA14_28170	PA2777	0.5785353115877269	0.0		most stable
PA14_47930	PA1259	0.8590194175015097	0.0		most stable
PA14_15700	PA3766	0.7929311041374693	0.0		most stable
PA14_47460	PA1294	0.17011814044041146	5.1639945630152036e-36	rnd	least stable
PA14_17740	PA3597	0.7113555568609663	0.0		most stable
PA14_58390	PA4500	0.5975876453575307	0.0	dppA3	most stable
PA14_00380	PA0031	0.8153795253423336	0.0	betC	most stable
PA14_19110	PA3478	0.7591197013502455	0.0	rhlB	most stable
PA14_23250	PA3169	0.45191044897080107	1.576974075212087e-267	mtnA
PA14_65660	PA4967	0.8659119199606349	0.0	parE	most stable
PA14_64530	PA4881	0.2522044189311978	2.200580949380937e-78
PA14_61060	PA4615	0.38870401165486207	1.9674988797404982e-192
PA14_66380	PA5021	0.7970863902196373	0.0		most stable
PA14_14880	PA3803	0.8236227397684143	0.0	ispG	most stable
PA14_14230	PA3848	0.5885534829397545	0.0		most stable
PA14_26390	PA2913	0.4461144055808809	5.9111223498629164e-260
PA14_62630	PA4733	0.7400577049158009	0.0	acsB	most stable
PA14_38090	PA2043	0.7932633933334542	0.0		most stable
PA14_07330	PA0563	0.71540278476548	0.0		most stable
PA14_43230	PA1645	0.1566608325273601	9.852853822768573e-31		least stable
PA14_07820	PA0600	0.38598403620998545	1.4957356960842141e-189
PA14_06420	PA0492	0.39734885635089295	9.005894148557534e-202
PA14_31760	PA2536	0.5408627864689115	0.0		most stable
PA14_29770	PA2653	0.7877179298175561	0.0		most stable
PA14_23840	PA3114	0.7744867175216325	0.0	truA	most stable
PA14_67670	PA5124	0.5971739617263719	0.0	ntrB	most stable
PA14_61940	PA4682	0.715389254395432	0.0		most stable
PA14_45070	PA1496	0.2641164672755315	4.705491301050331e-86
PA14_31610	PA2549	0.4893011156706935	4.52e-320
PA14_20770	PA3347	0.798501212308339	0.0		most stable
PA14_14930	PA3799	0.8453588168145099	0.0	engA	most stable
PA14_71420	PA5411	0.7348349776320696	0.0		most stable
PA14_08030	PA0618	0.6503256485379577	0.0		most stable
PA14_25360	PA2993	0.826105212128696	0.0		most stable
PA14_55470	PA0683	0.7948483162344843	0.0	hxcY	most stable
PA14_07290	PA0560	0.7426481860657891	0.0		most stable
PA14_39250	PA1953	0.7997617997952354	0.0		most stable
PA14_44050	PA1582	0.8341016275442152	0.0	sdhD	most stable
PA14_33380	PA2421	0.4729323611474125	2.9121837625040616e-296
PA14_19230	PA3468	0.7424967786884973	0.0		most stable
PA14_14430	PA3835	0.6091967410146073	0.0		most stable
PA14_19400	PA3456	0.6790585778591753	0.0	mnmC	most stable
PA14_33030	PA2443	0.677757417214346	0.0	sdaA	most stable
PA14_39620	PA1925	0.5364934012585396	0.0		most stable
PA14_71300	PA5400	0.8316834822453076	0.0		most stable
PA14_30290	PA2615	0.8055765385423319	0.0	ftsK	most stable
PA14_24170	PA3092	0.2627331819077693	3.836908596594875e-85	fadH1
PA14_20420	PA3375	0.5433520108069917	0.0	phnL	most stable
PA14_26110	PA2933	0.5589547781059837	0.0		most stable
PA14_05420	PA0416	0.7181481536811682	0.0		most stable
PA14_29120	PA2708	0.6348229391035062	0.0		most stable
PA14_46860	PA1346	0.7079967187779809	0.0		most stable
PA14_68170	PA5161	0.5948267002826113	0.0	rmlB	most stable
PA14_37270	PA2112	0.2151868484330504	4.619334709378338e-57
PA14_28490	PA2754	0.7296818870355679	0.0		most stable
PA14_66990	PA5071	0.8644084291770838	0.0		most stable
PA14_53180	PA0858	0.7129222126012178	0.0		most stable
PA14_53820	PA0807	0.48676528301438743	2.68551516e-316
PA14_33410	PA2420	0.8425775487175025	0.0		most stable
PA14_65850	PA4981	0.710358785635331	0.0		most stable
PA14_56240	PA4329	0.8054961831673244	0.0	pykA	most stable
PA14_14040	PA3861	0.878936680713502	0.0	rhl	most stable
PA14_18500	PA3545	0.6265827251244697	0.0	algG	most stable
PA14_00680	PA0056	0.6100210511201083	0.0		most stable
PA14_34020	PA2368	0.8009359187851058	0.0	hsiF3	most stable
PA14_13610	PA3888	0.5108619047111841	0.0		most stable
PA14_65310	PA4944	0.5543620348653494	0.0	hfq	most stable
PA14_00900	PA0076	0.7248658564037364	0.0		most stable
PA14_06700	PA0514	0.5884477422419623	0.0	nirL	most stable
PA14_39410	PA1943	0.7918913074467989	0.0		most stable
PA14_58550	PA4512	0.6903230541075753	0.0	lpxO1	most stable
PA14_29660	PA2662	0.3247850231099056	1.3150673309568126e-131
PA14_53520	PA0831	0.765519809651886	0.0	oruR	most stable
PA14_41010	PA1819	0.678507800030825	0.0		most stable
PA14_47640	PA1282	0.27795328294126337	1.7887343026165725e-95
PA14_69470	PA5261	0.5298483385833321	0.0	algR	most stable
PA14_54230	PA0777	0.44734284785643375	1.5089823419826398e-261
PA14_71160	PA5388	0.850956507255066	0.0		most stable
PA14_62880	PA4753	0.8286939510107599	0.0		most stable
PA14_31290	PA2570	0.5848402572577904	0.0	pa1L	most stable
PA14_08450	PA0659	0.804362297674998	0.0		most stable
PA14_70480	PA5339	0.5599603635869874	0.0		most stable
PA14_53230	PA0853	0.7138881270126597	0.0		most stable
PA14_24150	PA3093	0.5040058137189003	0.0		most stable
PA14_27840	PA2807	-0.07112348113084038	1.9229041756361132e-07		least stable
PA14_67550	PA5116	0.7172766299469107	0.0		most stable
PA14_10870	PA4099	0.626240118961889	0.0		most stable
PA14_15830	PA3757	0.43204615910656113	3.580026208076633e-242
PA14_58730	PA4525	0.6646076930965804	0.0	pilA	most stable
PA14_55560	PA0674	0.48597791071755997	3.929636563e-315
PA14_16180	PA3729	0.8090212014524375	0.0		most stable
PA14_45660	PA1453	0.5934842810705264	0.0	flhF	most stable
PA14_60830	PA4598	0.14057373105883378	5.205577281640473e-25	mexD	least stable
PA14_36375	PA2180	0.5672313950990502	0.0		most stable
PA14_56170	PA4323	0.5114384655352078	0.0		most stable
PA14_36630	PA2160	0.7340242346226528	0.0		most stable
PA14_64470	PA4875	0.6599718120313219	0.0		most stable
PA14_27170	PA2855	0.6877353094423485	0.0		most stable
PA14_22420	PA3229	0.17388115264226847	1.429120443938588e-37		least stable
PA14_08270	PA0639	0.4574089536223936	7.51253503249558e-275
PA14_11000	PA4091	0.7632772514140272	0.0	hpaA	most stable
PA14_52960	PA0874	0.28790894811599005	1.3435632499242845e-102
PA14_15200	PA3779	-0.053641464623357143	8.683423618675727e-05		least stable
PA14_15290	PA3771	0.8030998269691645	0.0		most stable
PA14_45180	PA1488	0.4256391302127818	2.3837831855159097e-234
PA14_43740	PA1605	0.499600664201572	0.0
PA14_65080	PA4928	0.8480937131191131	0.0		most stable
PA14_55820	PA4297	0.7568906237380091	0.0		most stable
PA14_41090	PA1812	0.7767733840412238	0.0	mltD	most stable
PA14_72210	PA5471	0.6559455816861118	0.0		most stable
PA14_14330	PA3842	0.4517755088041856	2.37591031501751e-267
PA14_39010	PA1973	0.7954690210819054	0.0	pqqF	most stable
PA14_24010	PA3102	0.6631357299291512	0.0	xcpS	most stable
PA14_39280	PA1950	0.7282172122257775	0.0	rbsK	most stable
PA14_72710	PA5510	0.5545185384227796	0.0		most stable
PA14_50570	PA1069	0.6102482071165559	0.0		most stable
PA14_72960	PA5530	0.30217176467629736	2.540886802123408e-113
PA14_34230	PA2353	0.6292597704796916	0.0		most stable
PA14_48140	PA1245	0.7340692307071534	0.0		most stable
PA14_00290	PA0025	0.7785935787856703	0.0	aroE	most stable
PA14_11010	PA4090	0.33230298403149905	4.790385941749404e-138
PA14_17380	PA3630	-0.22872504314011832	1.994547839795628e-64	gfnR	least stable
PA14_37350	PA2107	0.49675611381892465	0.0
PA14_67930	PA5143	0.801136668941442	0.0	hisB	most stable
PA14_01990	PA0160	0.4473593784182416	1.4361618013909389e-261
PA14_22010	PA3245	0.7621471242351079	0.0	minE	most stable
PA14_14060	PA3860	0.6874642805320997	0.0		most stable
PA14_43670	PA1611	0.5969830477528594	0.0		most stable
PA14_37950	PA2053	0.14004045084592492	7.85773785740633e-25	cynT	least stable
PA14_07070	PA0545	0.10671761747789173	5.085026871375072e-15		least stable
PA14_70620	PA5349	0.28161170109456996	4.662510737787286e-98
PA14_17530	PA3617	0.5190091288047093	0.0	recA	most stable
PA14_05950	PA0455	0.6383804682775014	0.0	dbpA	most stable
PA14_70370	PA5331	0.7944797459970152	0.0	pyrE	most stable
PA14_57950	PA4463	0.5059280158359599	0.0		most stable
PA14_22800	PA3201	0.7001993978833863	0.0	yciB	most stable
PA14_45680	PA1452	0.2733473243366365	2.818015060764223e-92	flhA
PA14_17510	PA3619	0.6910050704588123	0.0		most stable
PA14_56550	PA4349	0.6774155461258873	0.0		most stable
PA14_15990	PA3743	0.8575835616299299	0.0	trmD	most stable
PA14_31540	PA2552	0.7420071064978417	0.0		most stable
PA14_60710	PA4588	0.3497333039160379	1.0964944125076007e-153	gdhA
PA14_25490	PA2983	0.7219683940423293	0.0		most stable
PA14_14780	PA3810	0.7798069804328349	0.0	hscA	most stable
PA14_38270	PA2030	0.6577008951418378	0.0		most stable
PA14_33450	PA2416	0.4980564151244901	0.0	treA
PA14_17820	PA3592	0.8559972190316194	0.0		most stable
PA14_18710	PA3527	0.8011889310259427	0.0	pyrC	most stable
PA14_55930	PA4305	0.7892096998363392	0.0		most stable
PA14_34750	PA2310	0.6594935093307827	0.0		most stable
PA14_57410	PA4417	0.5964463966328185	0.0	murE	most stable
PA14_64550	PA4883	0.26855739578731413	5.1239046087322956e-89
PA14_27830	PA2808	0.27574571475553	6.205012786738423e-94
PA14_33830	PA2384	0.7472857488243716	0.0		most stable
PA14_11290	PA4065	0.3757187886979743	6.365032687001576e-179
PA14_25880	PA2951	0.6917590525227659	0.0	etfA	most stable
PA14_41060	PA1815	0.6918606313375973	0.0	rnhA	most stable
PA14_08470	PA0661	0.7100551250012399	0.0		most stable
PA14_57880	PA4456	0.6193673202388439	0.0		most stable
PA14_33770	PA2389	0.6458678535224371	0.0		most stable
PA14_40850	PA1831	0.4438908934074253	4.348984682883526e-257
PA14_34390	PA2340	0.47710423371094557	3.300900416372861e-302
PA14_71670	PA5430	0.5199127110742725	0.0		most stable
PA14_49000	PA0717	0.4075475147980314	3.732201335694375e-213
PA14_68610	PA5193	0.8781261357895205	0.0	hslO	most stable
PA14_32140	PA2514	0.4846393900635166	3.7016399126e-313	antC
PA14_65130	PA4931	0.7925347114186247	0.0	dnaB	most stable
PA14_54690	PA0741	0.8101343919941617	0.0		most stable
PA14_37745	PA2069	0.7938653938002821	0.0		most stable
PA14_06970	PA0535	0.5682590843997871	0.0		most stable
PA14_26230	PA2924	0.876873970206649	0.0	hisQ	most stable
PA14_20280	PA3386	0.4241440403652172	1.5087086205934423e-232
PA14_19290	PA3466	0.7983426838972689	0.0		most stable
PA14_26610	PA2895	0.7086037499271397	0.0	sbrR	most stable
PA14_71190	PA5391	0.850490896683883	0.0		most stable
PA14_52800	PA0887	0.5053549176589875	0.0	acsA	most stable
PA14_54630	PA0746	0.7017895468523662	0.0		most stable
PA14_69280	PA5247	0.35894910397192725	2.2810755716760994e-162
PA14_42980	PA1662	0.6604291172407043	0.0	clpV2	most stable
PA14_02650	PA0217	0.44815015590562685	1.3434760895372057e-262
PA14_09690	PA4196	0.19778137229746884	2.614876242562398e-48		least stable
PA14_26650	PA2892	0.4633127562261213	7.293258387916614e-283
PA14_20360	PA3380	0.49450488389096486	0.0	phnG
PA14_34850	PA2301	0.7811457594297285	0.0		most stable
PA14_34580	PA2324	0.690921120301539	0.0		most stable
PA14_72770	PA5515	0.6572714249916006	0.0		most stable
PA14_57640	PA4437	0.2103143334314042	1.568011965962157e-54
PA14_35370	PA2259	0.4245703766412114	4.633071285753379e-233	ptxS
PA14_38480	PA2012	0.709282101439244	0.0	gnyA	most stable
PA14_38800	PA1987	0.5434601873977432	0.0	pqqC	most stable
PA14_13740	PA3878	0.3146539995404254	3.2322413206406605e-123	narX
PA14_21920	PA3253	0.6585293807876476	0.0		most stable
PA14_42630	PA1692	0.5855088987210779	0.0		most stable
PA14_06740	PA0518	0.6318841968502151	0.0	nirM	most stable
PA14_48880	PA0728	-0.057555273423828414	2.5365169889709636e-05		least stable
PA14_42010	PA1742	0.5566560732845206	0.0		most stable
PA14_72920	PA5527	-0.011263062065881749	0.4102228377205873		least stable
PA14_62560	PA4727	0.8247541866229727	0.0	pcnB	most stable
PA14_12330	PA3981	0.8123501464269627	0.0		most stable
PA14_43790	PA1601	0.5126485600006091	0.0		most stable
PA14_37440	PA2092	0.8036286348569649	0.0		most stable
PA14_51910	PA0955	0.866485874664488	0.0		most stable
PA14_71720	PA5435	0.7268110656408061	0.0		most stable
PA14_02630	PA0215	0.3241323831250145	4.669859537252148e-131
PA14_68710	PA5201	0.8739612714388492	0.0		most stable
PA14_24690	PA3047	0.510085476892793	0.0		most stable
PA14_61360	PA4636	0.7741777857858537	0.0		most stable
PA14_52160	PA0935	0.744241050277158	0.0	mazG	most stable
PA14_55117	PA0711	0.18043634390341864	2.2674104968585334e-40		least stable
PA14_69330	PA5251	0.7057467000940647	0.0		most stable
PA14_63700	PA4818	0.6135495277567401	0.0		most stable
PA14_07380	PA0568	0.26898206601473434	2.6502403787887328e-89
PA14_27990	PA2794	0.584737693113204	0.0		most stable
PA14_20080	PA3402	0.5390287870788059	0.0		most stable
PA14_56660	PA4356	0.09374039009699411	6.476110643655352e-12		least stable
PA14_14000	PA3864	0.24783881778199518	1.1303980182121143e-75
PA14_19800	PA3423	0.6716136664229542	0.0		most stable
PA14_66960	PA5068	0.6450180593686278	0.0	tatA	most stable
PA14_66460	PA5027	0.6252289241596828	0.0		most stable
PA14_16750	PA3681	0.4843534044790621	9.75046550857e-313
PA14_23590	PA3133	0.29613833157838176	1.0380839542072525e-108
PA14_31630	PA2547	0.6678305264336023	0.0		most stable
PA14_19870	PA3418	0.7978226873353962	0.0	ldh	most stable
PA14_42620	PA1693	0.5712297435715811	0.0	pscR	most stable
PA14_44480	PA1545	0.7416176757681577	0.0	pemB	most stable
PA14_45780	PA1445	0.6567696112690556	0.0	fliO	most stable
PA14_02960	PA0238	0.8251821834890068	0.0		most stable
PA14_25000	PA3020	0.6873662790162085	0.0		most stable
PA14_01840	PA0149	0.6088385861229796	0.0		most stable
PA14_09820	PA4180	0.6249905664493167	0.0		most stable
PA14_67280	PA5095	0.6717648137724981	0.0		most stable
PA14_71180	PA5390	0.852635101605043	0.0		most stable
PA14_38680	PA1998	0.7083026730621543	0.0		most stable
PA14_01710	PA0139	0.3172761059482487	2.338994096914371e-125	ahpC
PA14_66520	PA5031	0.8342199720554083	0.0		most stable
PA14_07310	PA0562	0.7060973911734189	0.0		most stable
PA14_61670	PA4663	0.7016203998192718	0.0	moeB	most stable
PA14_41830	PA1757	0.7698595431581033	0.0	thrH	most stable
PA14_49730	PA1133	0.6086562065656957	0.0		most stable
PA14_17030	PA3659	0.6177245533776614	0.0		most stable
PA14_23030	PA3186	0.612108353948698	0.0	oprB	most stable
PA14_60760	PA4591	0.30439659420125476	4.747972690162079e-115
PA14_31680	PA2543	0.7420308043504265	0.0		most stable
PA14_10170	PA4159	0.7416849095212239	0.0	fepB	most stable
PA14_30630	PA2587	0.6973491055782702	0.0	pqsH	most stable
PA14_55980	PA4308	0.32962147464382796	9.950305115174218e-136
PA14_06430	PA0493	0.37656418436569233	8.767437504841718e-180
PA14_41800	PA1760	0.7705372893685807	0.0		most stable
PA14_35520	PA2248	0.7139832720526766	0.0	bkdA2	most stable
PA14_18930	PA3490	0.754781628077025	0.0		most stable
PA14_63830	PA4827	0.4308948752702983	9.379485834377253e-241
PA14_18690	PA3529	0.49197611471300484	5e-324
PA14_20380	PA3378	0.600096901367902	0.0	phnI	most stable
PA14_42640	PA1691	0.4369468801230379	2.8485583071633907e-248	pscT
PA14_33700	PA2396	0.6355162498135051	0.0	pvdF	most stable
PA14_38750	PA1991	0.3736435079969352	8.060165505566761e-177
PA14_49690	PA1137	0.4694776784472297	2.116274948748674e-291
PA14_12940	PA3937	0.471581636127217	2.352828836318993e-294
PA14_04980	PA0381	0.8575498828093303	0.0	thiG	most stable
PA14_43200	PA1647	0.4754861118686696	6.83158244257174e-300
PA14_54400	PA0765	0.5313474362427101	0.0	mucC	most stable
PA14_29060	PA2713	0.674530401210883	0.0		most stable
PA14_48210	PA1239	0.5435292871394128	0.0		most stable
PA14_08440	PA0658	0.528701392904867	0.0		most stable
PA14_20010	PA3408	0.6063793785611343	0.0	hasR	most stable
PA14_55220	PA0703	0.7247275940694327	0.0		most stable
PA14_69750	PA5283	0.034496434855825375	0.011639608146462819		least stable
PA14_40880	PA1829	0.5014421003217387	0.0		most stable
PA14_23090	PA3181	0.48779079318213614	8.066224e-318
PA14_62860	PA4751	0.5566955944754429	0.0	ftsH	most stable
PA14_04930	PA0376	0.25281969656964537	9.040692849384096e-79	rpoH
PA14_49940	PA1115	0.570077711316845	0.0		most stable
PA14_64620	PA4889	0.7166445027783062	0.0		most stable
PA14_32390	PA2494	0.4375618228810113	4.810158003372819e-249	mexF
PA14_03200	PA0260	0.5388594496523944	0.0		most stable
PA14_66650	PA5043	0.4515906423523143	4.1645213544839295e-267	pilN
PA14_46920	PA1341	0.5877715018184175	0.0		most stable
PA14_21960	PA3250	0.7959836680366399	0.0		most stable
PA14_54770	PA0735	0.4652618085070332	1.5232097705277005e-285
PA14_01290	PA0105	0.7859213893712879	0.0	coxB	most stable
PA14_49220	PA1176	0.8042494559485956	0.0	napF	most stable
PA14_53330	PA0846	0.7084316201760698	0.0		most stable
PA14_07130	PA0548	0.8582373463725457	0.0	tktA	most stable
PA14_71620	PA5426	0.8590285170809142	0.0	purE	most stable
PA14_26590	PA2897	0.7229476770988525	0.0		most stable
PA14_18580	PA3540	0.4437463558957994	6.668030841465944e-257	algD
PA14_69110	PA5234	0.5281701209030131	0.0		most stable
PA14_43840	PA1597	0.5064049817648204	0.0		most stable
PA14_06890	PA0529	0.3361796129209944	1.943730960564646e-141
